image_name,face_top,face_left,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face
10175127_547760841999258_1300792853_a,37,107,79,79,0.0,0.055,0.0,0.0,0.291,0.652,0.001,0.0,-1,-1
10175127_616411051782709_1219166362_a,94,47,163,163,0.0,0.001,0.0,0.0,0.117,0.882,0.0,0.0,-1,-1
10175127_787171897974308_885410838_a,59,98,115,115,0.0,0.01,0.001,0.0,0.948,0.04,0.0,0.0,-1,-1
10175127_853470041346745_1080323617_a,70,68,126,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175129_1422803671306978_439267274_a,44,166,124,124,0.0,0.004,0.0,0.0,0.867,0.129,0.0,0.0,-1,-1
10175129_235497863321947_1829266754_a,79,87,131,131,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.001,-1,-1
10175129_457550531042812_1638631516_a,65,36,123,123,0.0,0.102,0.0,0.0,0.002,0.854,0.041,0.001,-1,-1
10175129_643964482305551_1251679171_a,71,87,127,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175129_668980083139004_1096744148_a,77,126,85,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175129_743233412364779_1199384843_a,70,75,131,131,0.0,0.0,0.0,0.0,0.007,0.991,0.001,0.0,-1,-1
10175129_771863906181903_1874173627_a,62,90,123,123,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,-1,-1
10175131_1411030015828386_1716924659_a,72,87,138,138,0.0,0.153,0.0,0.0,0.759,0.088,0.0,0.0,-1,-1
10175131_1430145460567282_931177820_a,123,93,138,138,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,-1,-1
10175131_1437788359799952_224049447_a,41,9,234,234,0.0,0.004,0.0,0.0,0.0,0.987,0.003,0.005,-1,-1
10175131_486543474778966_671987502_a,53,74,138,138,0.155,0.001,0.129,0.0,0.714,0.0,0.0,0.001,1,-1
10175131_609425915805596_1539720637_a,91,97,104,104,0.0,0.0,0.0,0.0,0.0,0.973,0.0,0.026,-1,-1
10175131_613033638783070_1769547832_a,89,98,100,100,0.0,0.001,0.0,0.0,0.566,0.433,0.0,0.0,-1,-1
10175131_703116646411890_1719560061_a,65,24,102,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175132_1393366840941952_340504696_a,48,104,144,144,0.0,0.0,0.0,0.002,0.919,0.068,0.007,0.003,-1,-1
10175132_1404531019819759_360751880_a,58,69,128,128,0.0,0.001,0.0,0.0,0.0,0.989,0.01,0.0,-1,-1
10175132_1427709674144492_1634694622_a,96,29,146,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175132_241185426083838_864544742_a,100,25,172,172,0.004,0.015,0.0,0.0,0.006,0.968,0.007,0.0,-1,-1
10175132_300223610130963_1242465157_a,174,71,146,131,0.0,0.001,0.0,0.001,0.0,0.373,0.625,0.001,-1,-1
10175132_550835875035322_442043121_a,63,86,115,115,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10175132_564740956971893_1893643767_a,142,102,89,89,0.0,0.0,0.0,0.0,0.0,0.989,0.011,0.0,-1,-1
10175132_745315358836578_470791066_a,89,77,228,216,0.0,0.0,0.0,0.001,0.926,0.0,0.0,0.073,-1,-1
10175133_1469330016630214_1258184496_a,62,189,107,107,0.0,0.001,0.0,0.0,0.0,0.998,0.0,0.0,-1,-1
10175133_244228322430549_583764275_a,60,80,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175133_283015535191101_179342224_a,71,95,108,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175133_509612415827986_1933130651_a,52,129,169,169,0.0,0.002,0.0,0.003,0.913,0.048,0.033,0.001,-1,-1
10175133_536368789814143_1989744779_a,83,120,98,98,0.0,0.0,0.0,0.0,0.065,0.935,0.0,0.0,-1,-1
10175133_632098303529548_348163607_a,51,72,127,127,0.0,0.0,0.0,0.0,0.0,0.171,0.829,0.0,-1,-1
10175134_1423193507935377_435990814_a,23,53,109,109,0.002,0.012,0.002,0.0,0.004,0.91,0.071,0.0,-1,-1
10175134_1438342656405573_1679490060_a,39,82,87,87,0.0,0.006,0.002,0.002,0.643,0.29,0.008,0.05,1,-1
10175134_1460067294229235_596390904_a,65,136,94,94,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175134_1468639850019620_1567204317_a,76,84,107,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175134_1486360008252500_630752995_a,135,53,125,125,0.005,0.001,0.0,0.0,0.0,0.944,0.05,0.0,-1,-1
10175134_224906121050828_2095142488_a,58,139,112,112,0.0,0.007,0.0,0.0,0.0,0.984,0.009,0.0,-1,-1
10175134_231493997047896_1686633073_a,31,46,95,95,0.0,0.004,0.0,0.0,0.988,0.008,0.0,0.0,-1,-1
10175134_476515389144605_89173119_a,65,94,88,88,0.001,0.182,0.001,0.0,0.481,0.332,0.002,0.001,-1,1
10175134_646835058685993_1004652330_a,81,126,127,127,0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10175134_783910941621679_1967141142_a,27,80,158,158,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.009,-1,-1
10175135_1387792264834062_588966216_a,59,100,112,112,0.0,0.0,0.0,0.0,0.0,0.983,0.017,0.0,-1,-1
10175135_1397906070485706_2067976366_a,68,87,138,138,0.0,0.001,0.0,0.0,0.451,0.549,0.0,0.0,-1,-1
10175135_1418772895048515_864095764_a,93,82,136,136,0.083,0.164,0.0,0.0,0.0,0.753,0.0,0.0,-1,-1
10175135_1422450851342279_1968351493_a,23,99,77,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175135_1423537267901343_1137823438_a,134,115,120,120,0.001,0.105,0.001,0.0,0.0,0.458,0.435,0.0,-1,-1
10175135_1470862109810894_1840912603_a,88,60,154,154,0.0,0.021,0.0,0.0,0.001,0.965,0.013,0.0,-1,-1
10175135_244685459052738_879027397_a,27,113,150,150,0.001,0.038,0.002,0.0,0.05,0.904,0.005,0.0,-1,1
10175135_283953645101779_203512252_a,49,90,131,131,0.0,0.005,0.0,0.0,0.235,0.76,0.001,0.0,-1,-1
10175135_398812286925159_1379793376_a,45,33,112,112,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10175135_505988069505892_560604034_a,44,137,146,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175135_617030091704402_1305726727_a,65,60,173,173,0.0,0.001,0.0,0.0,0.657,0.342,0.0,0.0,-1,-1
10175135_660362130683764_70236023_a,29,83,123,123,0.0,0.003,0.0,0.0,0.1,0.896,0.001,0.0,-1,-1
10175136_1383128995267304_556517942_a,41,104,101,101,0.0,0.0,0.0,0.0,0.0,0.616,0.0,0.384,-1,-1
10175136_1393103890968570_654422842_a,148,86,151,151,0.0,0.029,0.001,0.005,0.841,0.102,0.01,0.014,-1,-1
10175136_1409204016016707_549383897_a,35,70,117,117,0.0,0.001,0.0,0.0,0.171,0.828,0.0,0.0,-1,-1
10175136_1426752900907188_177074092_a,62,137,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175136_1450536605181202_1947453693_a,55,124,166,166,0.017,0.009,0.014,0.0,0.368,0.591,0.002,0.0,-1,-1
10175136_624651567622085_911409446_a,104,113,63,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175136_761621217191159_1332358754_a,81,45,185,185,0.0,0.006,0.0,0.0,0.012,0.972,0.009,0.0,-1,-1
10175137_1374514512832033_955430395_a,0,38,190,175,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0.0,-1,-1
10175137_1439968386247019_1412585976_a,110,63,149,149,0.0,0.002,0.0,0.0,0.993,0.005,0.0,0.0,-1,-1
10175137_301778406641122_1695393332_a,130,74,194,175,0.001,0.05,0.004,0.012,0.001,0.423,0.505,0.005,-1,-1
10175137_554641154650967_914494751_a,18,57,158,158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175137_620059741406455_546741102_a,43,54,160,160,0.0,0.001,0.0,0.0,0.264,0.732,0.003,0.0,-1,-1
10175138_1437047073202049_1842952117_a,122,52,124,124,0.0,0.0,0.0,0.0,0.0,0.986,0.014,0.0,-1,-1
10175138_1487796551431854_1754104108_a,124,57,165,165,0.0,0.427,0.0,0.0,0.475,0.097,0.001,0.0,-1,-1
10175138_477642149029647_637634903_a,39,134,171,189,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,-1,-1
10175138_588490674592139_1826840908_a,76,17,153,153,0.0,0.049,0.0,0.0,0.744,0.206,0.0,0.0,-1,-1
10175138_689068651154151_409508884_a,62,89,141,141,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,-1,-1
10175139_1402846369989954_817633456_a,105,93,131,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175139_1485436931667686_2043931494_a,81,54,102,102,0.0,0.001,0.0,0.0,0.0,0.991,0.007,0.0,-1,-1
10175139_1490537897836830_1196800733_a,84,87,161,161,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10175139_214289235448301_1492615285_a,131,28,89,89,0.002,0.117,0.006,0.0,0.082,0.792,0.002,0.0,-1,1
10175139_227676014100543_434202437_a,51,12,105,105,0.001,0.003,0.001,0.0,0.013,0.79,0.192,0.0,-1,-1
10175139_228250917365437_1559983636_a,138,62,85,85,0.0,0.056,0.0,0.0,0.724,0.22,0.0,0.0,-1,-1
10175139_451252084978211_2004807743_a,12,96,174,174,0.001,0.01,0.001,0.001,0.016,0.934,0.035,0.002,-1,1
10175139_615432728549343_764267764_a,25,172,133,152,0.0,0.002,0.0,0.0,0.859,0.139,0.0,0.0,-1,-1
10175139_773063252718925_842676264_a,101,85,84,84,0.0,0.005,0.0,0.0,0.994,0.001,0.0,0.0,-1,-1
10175139_782014788475477_2065541543_a,48,27,116,116,0.001,0.0,0.0,0.0,0.0,0.994,0.005,0.0,-1,-1
10175140_1409858492618079_23078980_a,65,76,147,147,0.0,0.0,0.0,0.0,0.002,0.998,0.0,0.0,-1,-1
10175140_220216544855333_1660649171_a,60,102,112,112,0.0,0.004,0.0,0.0,0.989,0.006,0.0,0.0,-1,-1
10175140_238430806280983_314247076_a,55,70,207,207,0.0,0.009,0.0,0.0,0.487,0.499,0.0,0.004,-1,-1
10175140_553421694771159_2130978311_a,129,98,150,150,0.0,0.002,0.0,0.0,0.0,0.693,0.305,0.0,-1,-1
10175143_1421811008072296_2114739300_a,41,90,110,110,0.0,0.001,0.0,0.0,0.363,0.635,0.0,0.0,-1,-1
10175143_1430388043876333_397825455_a,62,72,202,202,0.0,0.021,0.0,0.0,0.317,0.659,0.003,0.0,-1,-1
10175143_1468197790076376_1595878820_a,53,66,175,175,0.0,0.006,0.0,0.0,0.771,0.223,0.0,0.0,-1,-1
10175143_578491802258154_1076080647_a,63,140,65,65,0.0,0.007,0.0,0.0,0.846,0.146,0.0,0.0,-1,-1
10175144_1494967027390782_1769973771_a,66,105,134,134,0.0,0.218,0.0,0.0,0.628,0.152,0.0,0.001,-1,-1
10175144_213781815497657_514579023_a,77,95,129,129,0.0,0.0,0.0,0.0,0.008,0.935,0.0,0.056,-1,-1
10175144_237320729798344_1913606616_a,69,81,131,131,0.0,0.0,0.0,0.0,0.0,0.005,0.995,0.0,-1,-1
10175144_242491969282160_651756114_a,43,124,92,92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175144_515391458573066_1258078735_a,110,55,106,106,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10175144_645983128771123_1983455981_a,103,81,86,86,0.0,0.002,0.0,0.0,0.268,0.727,0.003,0.0,-1,-1
10175144_747987988567414_63657126_a,66,65,240,239,0.003,0.018,0.001,0.001,0.016,0.819,0.002,0.141,-1,-1
10175145_1375590199390283_2009643133_a,112,57,208,193,0.008,0.009,0.0,0.0,0.001,0.933,0.049,0.0,-1,-1
10175145_217356641808751_1115377104_a,75,44,188,188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175145_245682965616247_125740105_a,75,0,92,94,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10175145_312825965535436_511283522_a,80,81,125,125,0.0,0.012,0.001,0.0,0.15,0.836,0.0,0.0,-1,-1
10175145_514723768638834_1548354651_a,60,121,178,178,0.0,0.005,0.0,0.0,0.0,0.642,0.353,0.0,-1,-1
10175145_549999111779586_659499889_a,24,100,123,123,0.0,0.001,0.0,0.0,0.001,0.995,0.003,0.0,-1,-1
10175145_677263435663777_2090366588_a,73,66,126,126,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,-1,-1
10175146_1401054603501317_1653535110_a,144,86,116,116,0.0,0.977,0.001,0.0,0.023,0.0,0.0,0.0,-1,-1
10175146_1409174966014020_1227409519_a,70,108,117,117,0.0,0.0,0.0,0.0,0.0,0.969,0.03,0.0,-1,-1
10175146_1409272966009444_849879924_a,76,124,143,143,0.012,0.049,0.007,0.004,0.019,0.882,0.018,0.01,-1,-1
10175146_1429801593935320_1050613668_a,91,47,160,160,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10175146_1480476318837581_1402822652_a,55,50,103,103,0.0,0.0,0.0,0.0,0.979,0.021,0.0,0.0,-1,-1
10175146_228015424063104_672933915_a,106,79,173,173,0.0,0.0,0.0,0.0,0.0,0.834,0.0,0.166,-1,1
10175146_241482506035666_595905006_a,101,53,138,138,0.0,0.003,0.0,0.0,0.025,0.97,0.001,0.0,-1,-1
10175146_299921676831121_812518501_a,66,108,197,239,0.0,0.0,0.0,0.0,0.985,0.014,0.0,0.001,-1,-1
10175146_570274653068819_610389780_a,44,57,162,162,0.001,0.004,0.004,0.0,0.252,0.725,0.013,0.001,-1,-1
10175146_628119597268187_198332135_a,32,162,143,147,0.0,0.003,0.0,0.0,0.119,0.876,0.003,0.0,-1,-1
10175146_705741419478615_57754595_a,65,56,211,211,0.001,0.026,0.0,0.0,0.0,0.959,0.005,0.007,-1,-1
10175147_1470331486529825_1939378316_a,47,127,111,111,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,-1,-1
10175147_1476053162613097_1474789571_a,77,85,128,128,0.0,0.987,0.0,0.0,0.005,0.008,0.0,0.0,-1,-1
10175147_228911553964956_224684254_a,63,80,110,110,0.0,0.001,0.0,0.0,0.501,0.498,0.0,0.0,-1,-1
10175147_288758744619772_447174399_a,134,97,129,129,0.0,0.001,0.0,0.0,0.371,0.626,0.002,0.0,-1,-1
10175147_508565882583358_1322586068_a,79,60,192,192,0.001,0.004,0.001,0.008,0.0,0.787,0.13,0.07,-1,-1
10175147_736984103013113_952824118_a,61,118,147,147,0.084,0.0,0.004,0.001,0.897,0.0,0.0,0.014,-1,-1
10175148_1409793395954177_254834363_a,76,115,186,186,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.831,1,-1
10175148_1438952093017375_1177206426_a,3,26,266,266,0.005,0.003,0.001,0.046,0.007,0.776,0.16,0.001,-1,-1
10175148_302929646528153_427227014_a,70,87,140,140,0.001,0.006,0.005,0.0,0.06,0.927,0.0,0.0,-1,1
10175148_611378928931047_1559774466_a,10,65,175,175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1
10175148_753783241312139_1928884985_a,61,84,114,114,0.0,0.001,0.0,0.0,0.083,0.91,0.006,0.0,-1,-1
10175148_765356683496729_589154248_a,87,94,131,131,0.255,0.029,0.095,0.0,0.0,0.036,0.584,0.0,-1,-1
10175149_1381033625511431_917795834_a,95,66,173,173,0.0,0.001,0.0,0.0,0.001,0.967,0.031,0.0,-1,-1
10175149_225798664294936_311080627_a,103,130,130,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175149_303384913147405_1592257645_a,90,94,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175149_525303777578168_2062597608_a,90,37,189,189,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10175150_1476692485882228_170855345_a,48,67,121,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175150_228998447308161_116995600_a,63,21,146,146,0.0,0.993,0.002,0.0,0.001,0.003,0.0,0.0,-1,-1
10175150_230049333869471_1703607246_a,82,71,160,160,0.0,0.012,0.0,0.0,0.0,0.976,0.01,0.001,-1,-1
10175150_303348589818436_1903292957_a,52,121,115,115,0.0,0.006,0.0,0.0,0.789,0.201,0.0,0.004,-1,-1
10175150_590992294330587_96463316_a,118,100,127,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175150_617487458329488_968951290_a,93,126,110,110,0.0,0.003,0.0,0.0,0.0,0.997,0.0,0.0,-1,-1
10175150_770493182969926_1772301347_a,37,133,98,98,0.0,0.001,0.0,0.0,0.808,0.19,0.0,0.002,-1,-1
10175152_1488612104690991_2015824527_a,73,99,122,122,0.002,0.011,0.0,0.0,0.002,0.983,0.0,0.0,-1,-1
10175153_245351895649897_681402992_a,124,110,149,149,0.006,0.007,0.258,0.0,0.102,0.609,0.018,0.0,-1,-1
10175153_257808731057627_908241214_a,54,77,87,87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175153_439618519501902_1528946561_a,41,80,116,116,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175153_546383248815989_122017595_a,82,101,124,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175153_667682889946148_432182846_a,73,104,118,118,0.0,0.003,0.0,0.0,0.0,0.995,0.002,0.0,-1,-1
10175153_690256934351648_1755226164_a,22,76,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175153_829565317071552_1392633320_a,106,123,117,117,0.0,0.001,0.0,0.0,0.617,0.381,0.0,0.0,-1,-1
10175154_1410483169214897_1459472325_a,70,74,117,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175154_489207207867884_682731964_a,77,2,168,168,0.0,0.014,0.0,0.0,0.223,0.762,0.0,0.0,-1,-1
10175154_491356397657769_990309482_a,43,101,141,141,0.0,0.002,0.0,0.0,0.986,0.012,0.0,0.0,-1,-1
10175154_598482426914956_1144581266_a,36,87,175,175,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10175154_619974078095992_1516108576_a,108,90,121,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175154_772177826133234_1445876933_a,65,62,208,208,0.0,0.002,0.002,0.0,0.063,0.85,0.079,0.003,1,-1
10175156_274595726033162_1237819232_a,1,73,171,171,0.0,0.022,0.0,0.0,0.166,0.806,0.005,0.001,-1,-1
10175156_275310725979829_2128425071_a,40,58,129,129,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.116,-1,-1
10175156_281023305400189_470115452_a,12,105,138,138,0.0,0.008,0.0,0.001,0.0,0.919,0.002,0.071,-1,-1
10175156_596485673780490_1564833871_a,111,85,142,142,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,-1,-1
10175156_822152921132758_545626094_a,104,77,145,145,0.0,0.001,0.0,0.0,0.001,0.987,0.01,0.001,-1,-1
10175157_1377810402500662_1028376854_a,103,23,147,147,0.0,0.017,0.0,0.0,0.001,0.244,0.738,0.0,1,-1
10175157_227205314144952_1059395747_a,69,44,192,192,0.033,0.001,0.009,0.006,0.942,0.004,0.005,0.0,-1,-1
10175157_273900332771891_2110430207_a,73,68,115,115,0.0,0.005,0.0,0.0,0.156,0.831,0.008,0.0,1,-1
10175157_279513818892921_1707492456_a,36,20,91,91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10175157_599760870120236_1455851906_a,94,82,123,123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10175157_606513346105950_1316610141_a,154,79,128,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175157_654815197901057_2042788388_a,95,93,151,151,0.0,0.0,0.0,0.0,0.0,0.989,0.011,0.0,-1,-1
10175157_695382467167322_1311384737_a,92,121,107,107,0.0,0.194,0.001,0.0,0.442,0.363,0.0,0.0,-1,-1
10175158_1438312063075909_577240614_a,92,93,145,145,0.0,0.001,0.0,0.0,0.001,0.996,0.003,0.0,-1,-1
10175158_1470480669848809_1851973838_a,93,91,144,144,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0.0,-1,-1
10175158_284881741675134_1405053306_a,80,84,128,128,0.034,0.011,0.001,0.0,0.0,0.949,0.005,0.0,-1,-1
10175158_576949999069753_1792305536_a,79,99,138,138,0.0,0.01,0.0,0.0,0.849,0.139,0.0,0.002,-1,-1
10175158_771870589491233_1283412469_a,34,36,173,173,0.0,0.0,0.0,0.0,0.002,0.997,0.0,0.0,-1,-1
10175158_832063543477617_1591879398_a,69,94,164,164,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.002,1,-1
10175159_1385248035047271_785594140_a,87,79,110,110,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175159_1419614534964622_750396450_a,106,125,107,107,0.0,0.0,0.0,0.0,0.015,0.985,0.0,0.0,-1,-1
10175159_1425105397740531_1390231033_a,41,185,120,132,0.0,0.001,0.0,0.0,0.001,0.996,0.003,0.0,-1,-1
10175159_1487197761493548_1326404808_a,36,86,147,147,0.0,0.902,0.001,0.0,0.008,0.087,0.002,0.0,-1,-1
10175159_233589370182032_1392003336_a,54,55,118,118,0.0,0.0,0.0,0.0,0.001,0.994,0.004,0.0,-1,-1
10175159_268237833349772_1861261904_a,64,30,147,147,0.0,0.109,0.0,0.0,0.035,0.811,0.044,0.001,-1,-1
10175159_568369143262149_686486941_a,75,60,167,167,0.021,0.001,0.008,0.007,0.005,0.306,0.012,0.641,-1,-1
10175159_632380253497349_1569500114_a,45,70,181,181,0.0,0.002,0.0,0.0,0.0,0.979,0.01,0.009,-1,-1
10175159_750224878345239_1641259387_a,100,128,105,105,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10175159_867814319898897_480919480_a,80,115,101,101,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175160_1384848858461724_239225767_a,68,126,82,82,0.0,0.002,0.0,0.0,0.0,0.998,0.0,0.0,-1,-1
10175160_1484088025137060_1892460177_a,63,93,122,122,0.005,0.018,0.0,0.0,0.0,0.959,0.017,0.0,-1,-1
10175160_231207027079319_1317163718_a,96,38,143,143,0.0,0.001,0.0,0.0,0.983,0.016,0.0,0.0,-1,-1
10175160_380985395373604_1351842215_a,109,109,113,113,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10175160_745459652152579_866900797_a,92,83,141,141,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10175161_1411963282402729_704621517_a,102,102,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175161_1909290805876518_1957381591_a,102,63,175,175,0.0,0.002,0.0,0.0,0.0,0.995,0.001,0.0,-1,-1
10175161_496150587174660_1156085723_a,56,94,113,113,0.0,0.003,0.0,0.0,0.002,0.994,0.0,0.001,-1,-1
10175161_535353086573868_1477343756_a,138,78,141,141,0.0,0.001,0.0,0.001,0.766,0.015,0.0,0.217,-1,-1
10175161_591104250984712_1385938892_a,65,83,127,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175162_1421996618057277_970506309_a,60,80,128,128,0.0,0.001,0.0,0.0,0.0,0.975,0.022,0.001,-1,1
10175162_212298878979537_928287608_a,115,90,136,136,0.0,0.003,0.0,0.0,0.753,0.244,0.0,0.0,-1,-1
10175162_212644185613584_1149514284_a,81,100,151,151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175162_230197873847656_1355040265_a,118,95,125,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175162_276055162561832_2055558555_a,65,84,134,134,0.018,0.377,0.0,0.0,0.0,0.603,0.002,0.0,-1,-1
10175162_556185814494929_1909294842_a,38,119,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175162_616831315073149_781772973_a,30,115,92,92,0.0,0.0,0.0,0.0,0.182,0.817,0.0,0.0,-1,-1
10175163_305689176249585_2141720753_a,61,70,154,154,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10175164_1411475475782553_1930288691_a,64,112,96,96,0.0,0.0,0.0,0.0,0.864,0.136,0.0,0.0,-1,-1
10175164_1421786748077070_1151298080_a,31,99,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175164_1424471611143618_1700085500_a,64,84,138,138,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,-1,-1
10175164_1438332996411169_1575887401_a,105,89,129,129,0.1,0.008,0.013,0.0,0.002,0.867,0.003,0.006,-1,-1
10175164_1438405319735149_1350349911_a,87,64,203,203,0.001,0.003,0.0,0.0,0.929,0.067,0.0,0.001,-1,-1
10175164_1443165935921847_1005501438_a,78,75,185,185,0.0,0.001,0.0,0.0,0.771,0.228,0.0,0.0,-1,-1
10175164_231471680379160_744836224_a,43,85,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
