image_name,face_top,face_left,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face
10013308_663384380376395_512000653_a,89,110,172,172,0.002,0.0,0.0,0.001,0.991,0.0,0.001,0.005,-1,-1
10013309_1413064822290768_1798295989_a,61,111,74,74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013309_209925752550018_697478728_a,96,47,107,107,0.001,0.023,0.002,0.0,0.603,0.37,0.001,0.0,-1,1
10013309_273620536148121_2089692140_a,109,87,136,136,0.014,0.001,0.0,0.002,0.0,0.954,0.002,0.028,-1,-1
10013309_519346214840805_2094459322_a,87,124,181,202,0.002,0.066,0.0,0.0,0.002,0.921,0.009,0.0,-1,1
10013309_563983130367153_382281470_a,114,58,153,153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013309_616113588468420_531857182_a,107,40,154,154,0.0,0.001,0.0,0.0,0.94,0.058,0.001,0.0,-1,-1
10013309_668837886513326_1283264670_a,50,53,150,150,0.0,0.006,0.0,0.0,0.0,0.834,0.0,0.158,-1,-1
10013311_1422987371289723_634434073_a,88,82,108,108,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,-1,-1
10013311_1464252657140115_525061056_a,48,109,156,156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013311_276029505891903_668430690_a,81,108,90,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013311_569686329795943_1940599958_a,62,69,187,187,0.0,0.01,0.0,0.0,0.004,0.954,0.031,0.0,-1,-1
10013311_654355534632303_47857523_a,65,75,134,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013311_696643487066826_1316234727_a,36,123,66,66,0.0,0.027,0.0,0.0,0.521,0.452,0.001,0.0,-1,-1
10013314_1436427239931935_674139124_a,54,39,110,110,0.0,0.004,0.0,0.0,0.69,0.295,0.01,0.0,-1,-1
10013314_236008183189615_1531835416_a,64,25,133,133,0.0,0.002,0.0,0.0,0.629,0.365,0.004,0.0,-1,-1
10013314_300924850032878_1533303998_a,87,63,118,118,0.0,0.002,0.0,0.0,0.837,0.161,0.0,0.0,-1,-1
10013314_490022384436003_1430045491_a,97,65,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013314_490032861119144_1034619374_a,56,151,98,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013314_629461913798711_1876542452_a,107,107,170,170,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013314_762726497101693_1214898052_a,68,62,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013314_792461370786622_989130876_a,72,121,109,109,0.0,0.0,0.0,0.0,0.57,0.43,0.0,0.0,-1,-1
10013315_1390048887886602_316124398_a,75,175,58,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013315_1409083826027222_393379540_a,107,68,167,167,0.0,0.001,0.0,0.0,0.003,0.994,0.001,0.002,-1,-1
10013315_1439266442980192_856916893_a,111,124,126,126,0.0,0.0,0.0,0.0,0.009,0.989,0.001,0.0,-1,-1
10013315_291670254290916_972737497_a,40,60,172,172,0.0,0.002,0.0,0.0,0.546,0.45,0.001,0.0,-1,-1
10013315_423936094416483_558305461_a,69,79,156,156,0.0,0.011,0.0,0.0,0.872,0.087,0.0,0.029,-1,-1
10013315_671684079561594_864572686_a,62,65,183,183,0.0,0.005,0.0,0.0,0.983,0.012,0.0,0.0,-1,-1
10013315_707426509296403_2086504752_a,101,111,170,170,0.0,0.0,0.0,0.0,0.199,0.784,0.0,0.016,-1,-1
10013315_746152475416167_1557288094_a,39,76,128,128,0.0,0.024,0.0,0.0,0.946,0.028,0.0,0.001,1,-1
10013315_751307514909824_1074551998_a,17,69,217,217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013315_876764232338892_1221082340_a,109,76,141,141,0.0,0.001,0.0,0.0,0.943,0.056,0.0,0.0,-1,-1
10013316_1429705310610634_1105384427_a,39,52,84,84,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,-1,-1
10013316_409419652536070_2045929984_a,125,100,118,118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10013316_442034482565858_913275134_a,17,28,166,166,0.0,0.001,0.0,0.0,0.005,0.99,0.004,0.0,-1,-1
10013316_508220555954299_1341710657_a,79,30,72,72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013316_684244811638509_1129169665_a,86,57,113,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1
10013316_779903728688806_228082917_a,96,96,133,133,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10013319_1400078406934378_178345495_a,70,59,124,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013319_238747136328216_872683183_a,66,77,147,147,0.0,0.001,0.0,0.0,0.0,0.994,0.002,0.003,-1,-1
10013319_269116633269101_1707534985_a,65,99,127,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013319_307715146047007_1462454476_a,67,85,116,116,0.0,0.001,0.0,0.0,0.923,0.077,0.0,0.0,-1,-1
10013319_738871892819249_1688038884_a,99,107,106,106,0.0,0.0,0.0,0.0,0.971,0.029,0.0,0.0,-1,-1
10013319_828484233845805_59192676_a,69,94,140,140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013320_1397983107146036_1455246386_a,86,57,163,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013320_244202589101122_725974842_a,89,57,102,102,0.0,0.001,0.0,0.0,0.0,0.927,0.072,0.0,-1,-1
10013320_246878892164833_151150612_a,115,87,123,123,0.0,0.005,0.0,0.0,0.654,0.342,0.0,0.0,-1,-1
10013320_280612582104079_539864792_a,97,100,159,159,0.0,0.001,0.0,0.0,0.001,0.99,0.007,0.0,-1,-1
10013320_402699319871399_1539461369_a,72,110,94,94,0.0,0.0,0.0,0.0,0.789,0.211,0.0,0.0,-1,-1
10013320_476054422495377_523233730_a,40,27,128,128,0.0,0.01,0.0,0.0,0.448,0.539,0.002,0.001,-1,-1
10013320_494413313998015_1491950289_a,90,130,107,107,0.0,0.001,0.0,0.0,0.0,0.995,0.004,0.0,-1,-1
10013320_535160753267774_50241671_a,94,74,148,148,0.0,0.012,0.0,0.0,0.495,0.492,0.0,0.0,-1,-1
10013320_537717389679946_443067500_a,29,81,114,114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10013320_701083723262469_1817646313_a,115,61,143,143,0.53,0.008,0.0,0.0,0.0,0.46,0.003,0.0,-1,-1
10013320_743287552378374_1371644704_a,79,101,91,91,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10013320_790562814310223_107301335_a,85,33,194,194,0.0,0.001,0.0,0.0,0.124,0.875,0.0,0.0,-1,-1
10013323_238961596308884_863189802_a,85,39,161,161,0.001,0.015,0.0,0.0,0.002,0.96,0.022,0.0,-1,1
10013323_301853826633942_1128078931_a,37,80,127,127,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10013323_511720012267028_1625589458_a,40,88,123,123,0.0,0.0,0.0,0.0,0.993,0.007,0.0,0.0,-1,-1
10013323_634943763259064_353768220_a,63,43,221,221,0.0,0.001,0.0,0.0,0.991,0.008,0.0,0.0,-1,-1
10013323_656244881127356_1249358463_a,69,116,74,74,0.0,0.001,0.0,0.0,0.0,0.985,0.013,0.001,-1,-1
10013324_246089668911040_1254505792_a,83,46,93,93,0.0,0.013,0.0,0.0,0.003,0.979,0.004,0.0,-1,-1
10013324_527091527399272_1674412311_a,73,96,204,204,0.0,0.0,0.0,0.0,0.001,0.995,0.003,0.0,-1,-1
10013324_616554321746731_2036124662_a,71,92,131,131,0.0,0.146,0.0,0.0,0.153,0.694,0.004,0.002,-1,-1
10013324_646543408749801_848494034_a,111,151,88,88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10013324_655191567884185_842372219_a,107,112,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013324_694272080618362_27498291_a,119,92,126,126,0.001,0.223,0.002,0.0,0.169,0.601,0.004,0.0,-1,-1
10013325_1401191230156147_1061640661_a,112,10,174,174,0.0,0.001,0.0,0.0,0.009,0.988,0.002,0.0,-1,-1
10013325_237366966454948_212552207_a,31,95,123,123,0.0,0.0,0.0,0.0,0.983,0.016,0.0,0.0,1,-1
10013325_266357806868519_1216383950_a,60,126,178,178,0.0,0.002,0.0,0.0,0.004,0.993,0.001,0.0,-1,-1
10013325_378537248954205_206215093_a,33,82,99,99,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,-1,-1
10013325_506636289441761_602957170_a,128,166,105,105,0.0,0.0,0.0,0.0,0.006,0.993,0.001,0.0,-1,-1
10013325_617855594958601_978474203_a,90,60,184,184,0.0,0.0,0.0,0.0,0.0,0.987,0.012,0.0,-1,-1
10013325_655438527862348_268334957_a,51,29,276,254,0.0,0.013,0.0,0.0,0.007,0.943,0.014,0.022,-1,-1
10013325_691842964195801_221782898_a,65,74,140,140,0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10013325_724867197572488_1419111415_a,92,98,107,107,0.001,0.006,0.0,0.0,0.0,0.975,0.016,0.001,-1,-1
10013325_768256393185171_1221183581_a,67,78,121,121,0.0,0.01,0.0,0.0,0.335,0.653,0.001,0.001,-1,-1
10013325_870011029691425_994304282_a,51,79,115,115,0.0,0.014,0.0,0.0,0.257,0.713,0.001,0.015,-1,-1
10013328_1410295919240982_547877808_a,38,74,115,115,0.0,0.243,0.002,0.0,0.106,0.648,0.002,0.0,-1,1
10013328_1438607226385654_507144645_a,61,93,113,113,0.0,0.0,0.0,0.0,0.001,0.982,0.016,0.001,-1,-1
10013328_1483942171819601_110230266_a,75,131,137,137,0.0,0.088,0.0,0.0,0.038,0.862,0.012,0.0,-1,-1
10013328_227714454088989_1146021736_a,103,17,182,182,0.0,0.009,0.0,0.0,0.883,0.108,0.0,0.0,-1,-1
10013328_390440384432211_642966497_a,29,63,156,156,0.0,0.003,0.0,0.0,0.0,0.996,0.0,0.0,-1,-1
10013328_494286100694338_1845560717_a,96,57,184,184,0.0,0.003,0.0,0.0,0.004,0.983,0.01,0.0,-1,-1
10013328_611854935575358_773156609_a,65,86,85,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013328_775064342506517_1785689158_a,39,20,191,191,0.0,0.008,0.0,0.0,0.595,0.397,0.0,0.0,-1,-1
10013329_1425230734394343_1964259107_a,95,68,172,172,0.0,0.0,0.0,0.0,0.0,0.984,0.015,0.0,-1,-1
10013329_1509295739297876_650744677_a,92,55,169,169,0.0,0.096,0.0,0.0,0.001,0.902,0.001,0.0,-1,-1
10013329_229464317246679_1657947113_a,28,44,89,89,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,-1,-1
10013329_397793647029081_1855032119_a,76,93,134,134,0.0,0.001,0.0,0.0,0.001,0.997,0.0,0.001,-1,-1
10013330_1420578384868394_826771327_a,95,93,136,136,0.0,0.001,0.0,0.0,0.0,0.989,0.01,0.0,-1,-1
10013330_1491028617786775_1436775302_a,142,77,130,130,0.005,0.26,0.016,0.001,0.05,0.64,0.026,0.002,-1,-1
10013330_227524310779570_1801302634_a,59,129,120,120,0.0,0.001,0.0,0.0,0.023,0.969,0.001,0.006,-1,-1
10013330_279912288852175_2065787145_a,64,103,104,104,0.0,0.005,0.0,0.0,0.418,0.535,0.0,0.041,-1,1
10013330_606067599484621_1302730441_a,22,59,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013330_611220408955850_1417386920_a,99,82,122,122,0.0,0.007,0.0,0.0,0.039,0.954,0.0,0.0,-1,-1
10013330_682616745121540_1478188063_a,71,55,190,190,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013333_1408419769428066_1001993815_a,70,127,116,116,0.0,0.001,0.0,0.0,0.867,0.127,0.0,0.005,-1,-1
10013333_1461494187416176_1866105178_a,78,176,102,102,0.0,0.022,0.0,0.0,0.341,0.635,0.001,0.0,-1,-1
10013333_245361558984933_949296383_a,71,76,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013333_700449916674149_1662152597_a,68,45,185,185,0.0,0.234,0.001,0.005,0.0,0.036,0.723,0.0,-1,-1
10013334_226754970865775_1401826253_a,76,0,180,189,0.074,0.006,0.002,0.007,0.0,0.357,0.001,0.553,-1,-1
10013334_280360465472754_1933018420_a,81,118,181,181,0.023,0.014,0.0,0.0,0.001,0.96,0.001,0.0,-1,-1
10013334_281925685302328_1257520442_a,72,36,172,172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013334_299890376835104_1058146759_a,60,92,149,149,0.0,0.005,0.0,0.0,0.022,0.972,0.001,0.0,-1,-1
10013334_444565249022917_1633334085_a,33,84,144,144,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10013334_510557392383195_1444270976_a,61,77,131,131,0.0,0.001,0.0,0.0,0.882,0.117,0.0,0.0,-1,-1
10013334_555648927867451_503825726_a,80,135,110,110,0.001,0.003,0.0,0.0,0.049,0.945,0.002,0.0,-1,-1
10013334_610986785652760_1886075546_a,97,72,139,139,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10013334_624888894260479_1050193510_a,82,40,144,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013334_646966488690623_722982430_a,41,88,163,163,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10013334_777204335637685_633318912_a,63,71,138,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013334_795065913836894_2086829838_a,103,113,132,132,0.001,0.007,0.001,0.003,0.0,0.489,0.493,0.007,-1,1
10013337_1423142221274656_1456228845_a,44,101,100,100,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10013337_226569274208146_522731995_a,88,22,166,166,0.001,0.0,0.0,0.058,0.005,0.038,0.003,0.895,1,-1
10013337_727444747306785_2012695137_a,66,2,170,170,0.0,0.006,0.0,0.0,0.959,0.034,0.0,0.001,-1,-1
10013338_1399733013636699_1107117063_a,53,84,122,122,0.0,0.001,0.0,0.0,0.12,0.876,0.001,0.002,-1,-1
10013338_630787573642941_5915259_a,134,73,105,105,0.0,0.0,0.0,0.0,0.0,0.767,0.004,0.228,1,-1
10013341_1411249699139783_463172671_a,84,106,156,156,0.0,0.001,0.0,0.0,0.001,0.951,0.047,0.0,-1,-1
10013341_510559865711518_1273450290_a,59,115,107,107,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10013341_613244305431852_2017220116_a,70,101,104,104,0.0,0.0,0.0,0.0,0.161,0.838,0.0,0.0,-1,-1
10013341_636406379742079_1718022848_a,116,85,124,124,0.0,0.002,0.0,0.0,0.785,0.213,0.0,0.0,-1,-1
10013341_685223388204073_1519972336_a,76,91,159,159,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10013342_1441405006104030_1579701751_a,57,107,163,163,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10013342_236161906584699_1282263417_a,88,51,194,194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013342_281955385298606_1721767130_a,68,133,71,71,0.002,0.153,0.0,0.0,0.0,0.843,0.002,0.0,-1,-1
10013342_756169551059842_910830028_a,50,92,128,128,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10013342_765240956827003_1565744966_a,116,94,88,88,0.0,0.001,0.0,0.0,0.609,0.389,0.001,0.0,-1,-1
10013345_1456701814564571_887859245_a,29,63,183,183,0.0,0.003,0.0,0.0,0.619,0.377,0.0,0.0,-1,-1
10013345_306364332843953_1650930741_a,82,37,132,132,0.023,0.013,0.004,0.0,0.615,0.342,0.001,0.002,-1,-1
10013345_614634458607315_113580628_a,66,177,125,125,0.0,0.002,0.0,0.0,0.037,0.961,0.0,0.0,-1,-1
10013345_773223149369725_292860441_a,105,118,118,118,0.981,0.0,0.019,0.0,0.0,0.0,0.0,0.0,1,-1
10013346_242339045957241_576070109_a,100,117,155,155,0.0,0.002,0.0,0.0,0.016,0.971,0.01,0.0,-1,-1
10013346_386164628191935_2126357167_a,71,92,97,97,0.0,0.023,0.0,0.0,0.059,0.916,0.002,0.0,-1,-1
10013346_421630291314557_914682050_a,75,114,90,90,0.0,0.0,0.0,0.0,0.0,0.985,0.014,0.0,-1,-1
10013346_603467139722264_1931366947_a,59,84,176,176,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10013349_285258421639738_1183707971_a,28,105,135,135,0.0,0.004,0.0,0.0,0.996,0.0,0.0,0.0,-1,-1
10013350_1407038012901984_185050221_a,31,160,54,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013350_1472826036279940_1887821031_a,27,16,90,90,0.001,0.009,0.0,0.0,0.044,0.944,0.002,0.0,-1,-1
10013350_381912151951611_2106634516_a,73,48,133,133,0.0,0.001,0.0,0.0,0.002,0.997,0.0,0.0,-1,-1
10013350_521873741258384_1251137612_a,46,82,183,183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013350_618660131537320_1193002611_a,93,77,141,141,0.0,0.003,0.0,0.0,0.004,0.993,0.0,0.0,-1,-1
10013353_1404506646488862_1591729465_a,65,29,153,153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013353_1424164071172641_1427856846_a,58,84,145,145,0.0,0.0,0.0,0.0,0.991,0.009,0.0,0.0,-1,-1
10013353_224135021116068_1803562655_a,127,108,81,81,0.004,0.261,0.001,0.0,0.015,0.534,0.184,0.0,-1,-1
10013353_263025663876595_699019609_a,41,98,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013353_306305179517659_1547174889_a,82,75,178,178,0.0,0.0,0.0,0.0,0.635,0.364,0.0,0.0,-1,-1
10013353_323195241138975_546966888_a,80,64,134,134,0.0,0.1,0.0,0.0,0.838,0.06,0.0,0.001,-1,-1
10013353_587935164636006_999688901_a,137,111,143,143,0.001,0.0,0.0,0.0,0.0,0.851,0.148,0.0,-1,-1
10013353_748274985190769_2059863858_a,120,69,146,146,0.242,0.008,0.057,0.008,0.017,0.621,0.014,0.033,-1,1
10013356_292581870911951_998538998_a,36,52,153,153,0.0,0.006,0.0,0.0,0.185,0.809,0.0,0.0,-1,-1
10013356_468521776608647_1883305928_a,106,107,92,92,0.0,0.001,0.0,0.0,0.014,0.984,0.0,0.001,-1,-1
10013356_719404564748512_1225422236_a,47,79,106,106,0.0,0.002,0.0,0.0,0.859,0.139,0.0,0.0,-1,-1
10013359_1400896666850468_1871947293_a,69,70,172,172,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,-1,-1
10013359_1488591831360651_118985608_a,58,124,133,133,0.001,0.0,0.0,0.0,0.0,0.994,0.003,0.002,-1,-1
10013359_225500124314124_734764210_a,102,102,148,148,0.0,0.001,0.0,0.0,0.0,0.996,0.002,0.0,-1,-1
10013359_459491087519313_1738703135_a,73,154,125,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013359_558754730889725_1684367470_a,64,135,96,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013359_615169705233200_1027602933_a,64,94,120,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013359_617703378313437_1390695699_a,91,70,115,115,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,-1,-1
10013359_780657838611535_2140261837_a,90,64,154,154,0.004,0.023,0.0,0.0,0.061,0.908,0.0,0.003,-1,-1
10172518a7c811e3b2fb0e54063a798c_6,115,127,108,108,0.0,0.002,0.0,0.0,0.809,0.189,0.0,0.0,-1,-1
10175084_279457325551213_1114594308_a,18,85,184,184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175084_443588612442137_640371521_a,38,115,140,140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175085_229214890601983_1494002990_a,77,105,95,95,0.0,0.0,0.0,0.0,0.773,0.226,0.0,0.0,-1,-1
10175085_480697615365195_1904834157_a,128,102,100,100,0.0,0.001,0.0,0.0,0.034,0.964,0.001,0.0,-1,-1
10175085_568396413259638_1816076268_a,96,131,108,108,0.0,0.0,0.0,0.0,0.95,0.049,0.0,0.0,-1,-1
10175085_614539221965052_895581800_a,41,88,77,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175085_627733117313237_1628415456_a,78,114,98,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175085_634989596594230_107452870_a,58,97,112,112,0.0,0.002,0.0,0.0,0.008,0.959,0.031,0.0,-1,1
10175086_261424824039316_1528353379_a,91,75,130,130,0.0,0.001,0.0,0.0,0.0,0.474,0.525,0.0,-1,1
10175086_266860633491759_1765944137_a,72,84,172,172,0.0,0.021,0.0,0.0,0.0,0.684,0.293,0.001,-1,-1
10175086_549217268532991_655445464_a,55,115,169,169,0.0,0.03,0.0,0.0,0.138,0.828,0.004,0.0,-1,-1
10175087_1441636396074261_1943948232_a,65,99,150,150,0.0,0.138,0.0,0.0,0.326,0.534,0.0,0.002,-1,-1
10175087_261563347359632_1924856703_a,69,38,260,236,0.0,0.105,0.0,0.0,0.412,0.479,0.003,0.0,-1,-1
10175087_279800805522616_89863278_a,81,72,144,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175087_631170043624491_106660920_a,37,96,158,158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175088_1482738221938308_773799380_a,26,52,126,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175088_437258513044364_1462705915_a,68,116,117,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175088_608929062515764_991695865_a,99,8,133,133,0.0,0.021,0.0,0.0,0.007,0.971,0.002,0.0,-1,-1
10175088_653944238010909_348515555_a,56,107,92,92,0.0,0.001,0.0,0.0,0.066,0.932,0.0,0.0,-1,-1
10175088_687585311303725_1616514860_a,96,70,126,126,0.0,0.369,0.001,0.0,0.005,0.616,0.006,0.002,-1,-1
10175088_757208590989911_1333360781_a,60,83,139,139,0.0,0.001,0.0,0.0,0.99,0.009,0.0,0.0,-1,-1
10175089_300995440057188_1020608224_a,98,18,152,152,0.002,0.0,0.0,0.01,0.031,0.223,0.006,0.728,-1,-1
10175089_622705151157100_1587829780_a,83,118,133,133,0.0,0.001,0.0,0.0,0.169,0.827,0.002,0.0,-1,-1
10175090_287072764784540_1022154519_a,81,44,185,185,0.0,0.0,0.0,0.0,0.0,0.437,0.562,0.0,-1,-1
10175090_305165456299841_150129193_a,129,117,171,171,0.0,0.006,0.0,0.0,0.076,0.9,0.009,0.008,-1,-1
10175090_418477478289568_1801772053_a,92,105,90,90,0.0,0.0,0.0,0.0,0.922,0.077,0.0,0.001,-1,-1
10175090_504465102992679_558291332_a,49,129,98,98,0.0,0.048,0.0,0.001,0.179,0.753,0.015,0.003,-1,-1
10175090_720078164716164_835975790_a,44,101,131,131,0.0,0.07,0.0,0.0,0.842,0.088,0.0,0.0,-1,-1
10175090_770702132949031_1383473910_a,82,122,136,136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175091_1397636700514577_1165930464_a,74,132,114,114,0.0,0.002,0.0,0.0,0.749,0.247,0.0,0.002,-1,-1
10175091_1440557692851509_1432374303_a,87,18,142,142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175091_1459359850965314_1327071478_a,37,105,43,43,0.0,0.001,0.0,0.0,0.785,0.211,0.003,0.0,-1,-1
10175091_223164091224865_1739256091_a,84,73,167,167,0.0,0.038,0.0,0.0,0.9,0.063,0.0,0.0,-1,-1
10175091_226475594216569_1062282892_a,92,93,126,126,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,-1,-1
10175091_248633471989911_302478102_a,52,87,107,107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10175091_288772997954003_784521266_a,65,82,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175092_598609873568505_1198257673_a,70,117,84,84,0.002,0.016,0.0,0.0,0.93,0.051,0.0,0.0,-1,-1
