image_name,face_top,face_left,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face
10012510_606496249445106_854022012_a,87,190,115,135,0.0,0.0,0.0,0.0,0.996,0.001,0.003,0.0,-1,-1
10012510_799924390036473_1679412817_a,98,100,112,112,0.0,0.001,0.0,0.0,0.511,0.488,0.0,0.0,-1,-1
10012511_393149434160727_2066810800_a,5,37,89,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012511_611632695586102_1597294904_a,114,108,83,83,0.002,0.002,0.001,0.0,0.285,0.71,0.0,0.0,-1,-1
10012512_1413130495614244_1308193081_a,32,68,51,51,0.0,0.0,0.0,0.0,0.002,0.995,0.003,0.0,-1,-1
10012512_288666731298054_823406273_a,60,113,94,94,0.005,0.001,0.0,0.001,0.018,0.971,0.004,0.001,-1,-1
10012512_299621036859687_15761062_a,74,121,88,88,0.0,0.004,0.0,0.0,0.001,0.98,0.014,0.0,-1,-1
10012512_501570419942420_71826070_a,41,56,131,131,0.0,0.0,0.0,0.0,0.0,0.987,0.013,0.0,-1,-1
10012512_507176739394464_1186547598_a,87,103,100,100,0.0,0.002,0.0,0.0,0.702,0.296,0.0,0.0,-1,-1
10012515_248197082034077_1278812673_a,75,121,122,122,0.0,0.001,0.0,0.0,0.001,0.996,0.0,0.002,-1,-1
10012515_624183594334367_1532526134_a,25,56,140,140,0.001,0.084,0.0,0.0,0.003,0.911,0.001,0.0,-1,-1
10012516_1401711900104751_658156987_a,69,117,45,45,0.0,0.001,0.0,0.0,0.838,0.159,0.0,0.002,-1,-1
10012516_1426566707592155_589676451_a,60,89,111,111,0.0,0.009,0.0,0.0,0.275,0.716,0.0,0.0,-1,-1
10012516_230204867172000_2036848509_a,88,111,90,90,0.09,0.005,0.049,0.0,0.719,0.136,0.001,0.0,-1,-1
10012516_425149580963128_423497801_a,120,42,118,118,0.002,0.13,0.0,0.0,0.001,0.771,0.096,0.0,-1,-1
10012516_573500442758138_206350784_a,38,75,149,149,0.0,0.01,0.0,0.0,0.0,0.976,0.013,0.0,-1,-1
10012516_630411267038260_1957593280_a,53,106,121,121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10012516_683713565018296_1603430790_a,96,99,119,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012516_729366820418002_268289114_a,89,28,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012516_755134961197935_1894843937_a,69,59,132,132,0.0,0.001,0.0,0.0,0.022,0.976,0.0,0.001,-1,-1
10012517_236566733215966_1671033327_a,22,95,37,37,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10012518_1397374233873017_1133021954_a,113,85,148,148,0.0,0.0,0.0,0.0,0.897,0.103,0.0,0.0,-1,-1
10012518_1411218665808265_469214221_a,90,83,166,166,0.0,0.09,0.0,0.0,0.01,0.897,0.003,0.0,-1,-1
10012518_1440775829494064_103144139_a,54,86,113,113,0.0,0.133,0.0,0.0,0.415,0.45,0.001,0.0,-1,-1
10012518_1470874356475917_2016938435_a,97,100,172,172,0.001,0.007,0.0,0.0,0.001,0.957,0.032,0.002,-1,1
10012518_231078807092836_2061668116_a,91,66,137,137,0.0,0.007,0.0,0.0,0.008,0.984,0.001,0.0,-1,-1
10012518_233807703492987_958623147_a,32,105,149,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012521_230483560475105_1097952781_a,96,77,161,161,0.0,0.0,0.0,0.0,0.917,0.008,0.0,0.074,-1,-1
10012522_1382990581947575_1126006801_a,151,151,114,114,0.004,0.177,0.004,0.0,0.006,0.767,0.041,0.0,1,-1
10012522_1409665889301028_1163835076_a,104,35,127,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012522_1420623701525745_1278070481_a,120,76,120,120,0.0,0.0,0.0,0.0,0.001,0.997,0.002,0.0,-1,-1
10012522_1490468721181056_2071238499_a,28,98,42,42,0.0,0.011,0.0,0.0,0.005,0.982,0.001,0.0,-1,-1
10012522_238624036261321_1702747596_a,32,90,143,143,0.0,0.005,0.0,0.0,0.991,0.003,0.0,0.0,-1,-1
10012522_448112042001559_594376994_a,91,13,193,193,0.0,0.0,0.0,0.0,0.0,0.986,0.001,0.013,1,-1
10012522_458910047573287_1060388331_a,94,107,124,124,0.931,0.001,0.005,0.001,0.0,0.022,0.0,0.04,-1,-1
10012522_538643439579700_942424668_a,125,74,137,137,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10012522_610423782380247_201845508_a,64,148,90,90,0.0,0.074,0.001,0.0,0.552,0.372,0.001,0.0,-1,-1
10012522_636911979695188_2033825014_a,117,41,184,184,0.0,0.002,0.0,0.001,0.0,0.36,0.637,0.001,-1,-1
10012523_1462630330638707_1554961351_a,17,147,112,112,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10012523_252955791550379_1394109018_a,48,84,51,51,0.003,0.0,0.0,0.0,0.015,0.895,0.086,0.0,-1,-1
10012526_484768514957794_855830063_a,40,57,91,91,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,-1,-1
10012527_1344843268988636_156068444_a,79,157,125,125,0.0,0.0,0.0,0.0,0.991,0.009,0.0,0.0,-1,-1
10012527_1417861158473561_288171179_a,129,114,108,108,0.0,0.002,0.0,0.0,0.998,0.0,0.0,0.0,-1,-1
10012527_1421646484760713_864360412_a,26,86,125,125,0.0,0.0,0.0,0.004,0.094,0.0,0.0,0.902,-1,-1
10012527_216004575275311_1234062755_a,0,52,187,187,0.0,0.089,0.001,0.0,0.001,0.893,0.015,0.0,-1,-1
10012527_236284796574346_929720771_a,35,131,37,37,0.003,0.001,0.001,0.001,0.002,0.66,0.33,0.003,-1,-1
10012527_565451613553706_798420521_a,83,48,180,180,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012527_586638434767803_854931176_a,43,73,93,93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012527_626000407493257_313643800_a,73,65,185,185,0.799,0.05,0.143,0.0,0.007,0.0,0.0,0.0,-1,-1
10012527_652992884771143_1004525180_a,72,26,127,127,0.0,0.0,0.0,0.0,0.0,0.884,0.116,0.0,-1,-1
10012527_677302959003224_1337125748_a,70,47,188,188,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10012527_678517382211704_224818684_a,75,68,151,151,0.0,0.002,0.0,0.0,0.178,0.82,0.0,0.0,-1,-1
10012527_727077383999254_414987660_a,41,47,185,185,0.092,0.0,0.01,0.0,0.897,0.0,0.001,0.0,-1,-1
10012527_729831390389951_1564655910_a,95,80,144,144,0.008,0.033,0.004,0.155,0.0,0.011,0.009,0.779,-1,-1
10012527_864794326880439_1087657095_a,5,137,125,125,0.0,0.0,0.0,0.0,0.94,0.059,0.0,0.0,-1,-1
10012528_1383171278596354_212579484_a,33,45,111,111,0.0,0.021,0.0,0.0,0.255,0.723,0.0,0.0,-1,-1
10012528_1384765318428855_421616767_a,96,49,162,162,0.0,0.001,0.0,0.0,0.001,0.996,0.003,0.0,-1,-1
10012528_573928216037962_1461263117_a,0,82,138,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012531_309690179180184_30340425_a,0,11,294,263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012531_617436505000566_1368399307_a,75,110,144,144,0.0,0.343,0.0,0.0,0.005,0.651,0.001,0.0,-1,-1
10012531_730627343648251_1902215523_a,0,111,145,129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012531_771836692826395_229983340_a,92,64,208,208,0.0,0.035,0.0,0.0,0.514,0.448,0.0,0.003,-1,-1
10012532_1437415019830323_1860121378_a,30,194,95,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012532_1492206374336444_1837511612_a,87,155,119,119,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10012532_227958224078453_864623242_a,33,58,178,178,0.0,0.0,0.0,0.0,0.962,0.037,0.0,0.0,-1,-1
10012532_239207046284432_1068030502_a,47,101,69,69,0.0,0.0,0.0,0.0,0.001,0.994,0.002,0.003,-1,-1
10012532_288751877967052_1465415970_a,62,40,53,53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012532_293941497430156_1034012583_a,40,27,147,147,0.001,0.834,0.0,0.0,0.0,0.162,0.003,0.0,-1,-1
10012532_603728953051183_49922147_a,73,55,158,158,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0.001,-1,-1
10012532_660129134043570_255957982_a,68,83,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012532_714953985193819_497962752_a,13,12,149,149,0.0,0.053,0.0,0.0,0.035,0.908,0.003,0.0,-1,-1
10012533_228089490724709_1389227282_a,36,159,127,127,0.0,0.001,0.0,0.0,0.001,0.997,0.001,0.0,-1,-1
10012533_296412880514696_153944155_a,34,41,150,150,0.0,0.03,0.0,0.0,0.136,0.834,0.0,0.0,-1,-1
10012533_303814826435480_2131192840_a,57,9,174,174,0.0,0.001,0.0,0.0,0.157,0.841,0.0,0.0,-1,-1
10012533_517487461694213_603054305_a,43,90,63,63,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.001,-1,-1
10012536_241355862715400_1512997528_a,104,52,136,136,0.0,0.002,0.0,0.0,0.0,0.027,0.0,0.971,-1,-1
10012536_280104425489989_1029432218_a,54,70,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012536_442519992517050_241101265_a,30,78,160,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012536_619845214774809_820663953_a,0,3,136,108,0.002,0.007,0.001,0.001,0.059,0.864,0.064,0.003,-1,-1
10012536_772381746114111_860789532_a,41,90,136,136,0.0,0.0,0.0,0.0,0.982,0.017,0.0,0.0,-1,-1
10012537_1374566016159238_797198677_a,30,87,67,67,0.0,0.003,0.0,0.0,0.001,0.949,0.032,0.014,-1,-1
10012537_1379100239038611_707760218_a,35,107,117,117,0.0,0.01,0.0,0.0,0.287,0.686,0.009,0.007,-1,-1
10012537_1410853542513194_1546676972_a,73,141,38,38,0.0,0.001,0.0,0.0,0.812,0.187,0.0,0.0,-1,-1
10012537_1428416934073557_1810488831_a,143,192,75,75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012537_1437815499795885_1851907323_a,49,71,170,170,0.003,0.091,0.005,0.003,0.006,0.859,0.017,0.017,-1,-1
10012537_1527492900811150_527845229_a,116,62,141,141,0.0,0.01,0.0,0.0,0.431,0.556,0.001,0.001,-1,-1
10012537_283473361815543_1645092987_a,0,34,185,169,0.0,0.754,0.0,0.0,0.0,0.246,0.0,0.0,-1,-1
10012537_482408338551877_2024257628_a,42,87,104,104,0.0,0.004,0.0,0.0,0.001,0.994,0.0,0.001,-1,-1
10012537_509691099131580_1809667598_a,55,64,107,107,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.002,-1,-1
10012537_681765205217151_2010818925_a,21,51,172,172,0.0,0.0,0.0,0.0,0.139,0.859,0.0,0.001,-1,-1
10012537_767264413286531_1411327752_a,3,39,191,191,0.0,0.0,0.0,0.0,0.983,0.016,0.0,0.001,-1,-1
10012537_785581824786505_778720340_a,42,94,95,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012537_846889755337210_212700473_a,38,0,199,209,0.0,0.001,0.0,0.0,0.008,0.988,0.002,0.001,-1,-1
10012538_1439031289675060_769225611_a,74,74,111,111,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10012538_230266000514166_1720286167_a,0,85,146,137,0.0,0.001,0.0,0.0,0.024,0.972,0.002,0.0,-1,-1
10012538_236189103171344_635061902_a,77,101,118,118,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10012538_702396336473601_1170050042_a,10,21,167,167,0.0,0.002,0.0,0.0,0.019,0.979,0.0,0.0,-1,-1
10012538_764346530255807_938952895_a,30,112,50,50,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10012541_1440102516235417_593458385_a,45,121,42,42,0.002,0.0,0.0,0.0,0.001,0.993,0.004,0.0,-1,-1
10012541_272459782929455_1494308108_a,11,106,188,188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012541_309648895858362_1939618258_a,117,81,166,166,0.0,0.0,0.0,0.0,0.681,0.318,0.0,0.001,-1,-1
10012541_736809973019862_847027196_a,74,117,106,106,0.0,0.001,0.0,0.0,0.477,0.465,0.0,0.057,-1,-1
10012541_760107417334398_1566652980_a,61,114,95,95,0.002,0.001,0.0,0.0,0.0,0.981,0.014,0.0,-1,-1
10012542_1412476752349179_1159452375_a,75,135,102,102,0.0,0.001,0.0,0.0,0.001,0.998,0.001,0.0,-1,-1
10012542_262797390548698_2131948315_a,66,97,119,119,0.001,0.59,0.003,0.006,0.005,0.358,0.009,0.028,-1,-1
10012542_279782365524294_1119441831_a,61,40,210,210,0.002,0.087,0.0,0.0,0.0,0.126,0.784,0.0,-1,-1
10012542_621296211288881_1718013887_a,112,118,137,137,0.002,0.041,0.0,0.0,0.03,0.926,0.0,0.0,-1,-1
10012542_631203416933900_282167288_a,36,43,59,59,0.0,0.123,0.0,0.0,0.03,0.846,0.001,0.0,-1,-1
10012542_680570095341246_1080845508_a,64,28,107,107,0.0,0.001,0.0,0.0,0.372,0.627,0.0,0.0,-1,-1
10012542_687657771269691_1067718767_a,72,76,124,124,0.001,0.002,0.0,0.0,0.137,0.853,0.006,0.0,-1,-1
10012543_1439523476290780_1460700658_a,112,127,137,137,0.0,0.004,0.0,0.0,0.001,0.974,0.022,0.0,-1,-1
10012543_267821326732529_611155394_a,94,85,101,101,0.0,0.001,0.0,0.0,0.02,0.976,0.002,0.0,-1,-1
10012543_570599203054590_1811326937_a,94,52,190,190,0.0,0.005,0.0,0.0,0.028,0.96,0.007,0.001,-1,-1
10012543_689486104424063_1334959475_a,45,61,54,54,0.0,0.0,0.0,0.001,0.0,0.774,0.002,0.224,-1,-1
10012546_1411584655771944_1673101328_a,123,122,156,156,0.003,0.044,0.001,0.002,0.0,0.636,0.001,0.313,-1,-1
10012546_278786532281323_1953521366_a,41,93,170,170,0.0,0.003,0.0,0.0,0.924,0.022,0.0,0.05,-1,-1
10012546_688434614556859_1864369027_a,95,138,115,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012547_1398156620461289_1404956650_a,53,81,143,143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012547_1399622116980565_110246115_a,74,0,212,231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012547_1438528636388493_185846665_a,49,15,254,254,0.012,0.003,0.003,0.005,0.004,0.821,0.005,0.147,1,-1
10012547_1578964208994599_412744408_a,2,11,212,212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012547_222915371249874_18927702_a,65,73,154,154,0.009,0.001,0.0,0.0,0.001,0.979,0.001,0.009,-1,-1
10012547_443389805791180_626054079_a,94,154,128,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,-1
10012547_554347724664501_1235154654_a,69,81,141,141,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10012547_585561848208336_792972108_a,105,19,186,186,0.0,0.002,0.0,0.0,0.039,0.956,0.002,0.0,-1,-1
10012547_633186186757804_525791181_a,11,122,137,137,0.0,0.0,0.0,0.0,0.0,0.978,0.021,0.0,-1,-1
10012547_634427679945987_479225922_a,109,106,122,122,0.004,0.04,0.003,0.0,0.011,0.819,0.123,0.0,-1,-1
10012547_721007341272137_1642333243_a,22,143,120,120,0.002,0.425,0.043,0.0,0.496,0.032,0.002,0.0,-1,-1
10012547_740306752681037_157748526_a,73,54,95,95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012547_865536710138939_1882444663_a,89,55,101,101,0.01,0.368,0.039,0.002,0.006,0.305,0.269,0.0,-1,-1
10012548_1486004224952177_1243124420_a,93,51,49,49,0.0,0.002,0.0,0.0,0.0,0.911,0.086,0.0,-1,-1
10012548_272647716247326_696413778_a,79,77,156,156,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.002,-1,-1
10012548_307856912700017_608838881_a,93,93,125,125,0.0,0.0,0.0,0.0,0.397,0.603,0.0,0.0,-1,-1
10012551_1407248152879259_1779263988_a,73,51,146,146,0.0,0.004,0.0,0.0,0.027,0.964,0.001,0.003,-1,-1
10012551_1485347385014551_2108775133_a,73,112,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012551_457297237734300_1430243718_a,68,108,96,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012551_651311594923859_1722634682_a,3,22,155,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012552_1410919592506907_1479232775_a,47,0,115,119,0.0,0.001,0.0,0.0,0.808,0.191,0.0,0.0,-1,-1
10012552_1413404455586923_2011725519_a,60,179,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012552_451173458349775_963541770_a,37,52,172,172,0.0,0.003,0.0,0.0,0.16,0.837,0.0,0.0,-1,-1
10012552_479283615533292_676544336_a,84,80,135,135,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,-1,-1
10012552_617666248325831_70357749_a,0,51,142,138,0.0,0.002,0.0,0.0,0.242,0.755,0.0,0.0,-1,-1
10012552_619475814788502_525539510_a,69,70,173,173,0.0,0.002,0.0,0.0,0.028,0.966,0.003,0.001,-1,-1
10012556_1438637863044904_1999535479_a,17,122,121,121,0.0,0.002,0.0,0.0,0.003,0.987,0.009,0.0,-1,-1
10012556_256626314509508_765841673_a,66,70,127,127,0.0,0.002,0.0,0.0,0.994,0.004,0.0,0.0,-1,-1
10012556_294578300667057_601167937_a,54,12,221,221,0.0,0.0,0.0,0.001,0.458,0.0,0.0,0.541,-1,-1
10012556_750434574987697_1396683203_a,52,130,172,172,0.0,0.004,0.0,0.0,0.149,0.847,0.0,0.0,-1,-1
10012557_1388912264721727_626739356_a,0,31,234,230,0.0,0.003,0.0,0.0,0.001,0.99,0.005,0.001,-1,-1
10012557_1422471081342002_1303405595_a,66,83,125,125,0.0,0.001,0.0,0.0,0.362,0.637,0.0,0.0,-1,-1
10012557_229655453891566_803183633_a,18,66,144,144,0.0,0.001,0.0,0.0,0.994,0.005,0.0,0.0,-1,-1
10012557_290192334479708_728628431_a,105,83,101,101,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.609,-1,1
10012557_306405816177617_1955913963_a,123,98,154,154,0.013,0.002,0.0,0.0,0.0,0.981,0.002,0.001,-1,-1
10012557_610924122333147_358808099_a,58,160,142,142,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10012557_614944388597994_1311214944_a,89,72,119,119,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10012557_660139830733189_267476793_a,94,80,176,176,0.0,0.003,0.0,0.0,0.001,0.991,0.004,0.001,-1,1
10012557_795682680443689_514349823_a,35,122,87,87,0.021,0.003,0.013,0.048,0.835,0.053,0.006,0.021,-1,-1
10012558_240223132848503_797411764_a,146,80,150,150,0.0,0.004,0.0,0.0,0.004,0.52,0.472,0.0,-1,-1
10012558_244994299017173_1100573476_a,105,114,86,86,0.0,0.0,0.0,0.0,0.065,0.934,0.0,0.001,-1,-1
10012558_621987724550110_1887162208_a,102,95,94,94,0.0,0.0,0.0,0.0,0.0,0.99,0.009,0.0,-1,-1
10012558_635872473129213_2099455405_a,87,36,182,182,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.014,-1,-1
10012558_678524672186336_310651316_a,151,77,155,154,0.0,0.001,0.0,0.0,0.0,0.953,0.004,0.042,-1,-1
10012561_686002758126765_1835078159_a,72,61,181,181,0.0,0.614,0.001,0.003,0.001,0.006,0.0,0.375,-1,-1
10012562_1382227592026310_1931910361_a,64,57,139,139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012562_1421009441486934_1354653382_a,111,83,79,79,0.0,0.001,0.0,0.0,0.818,0.18,0.0,0.0,-1,-1
10012562_1476380459246830_1906802697_a,56,69,161,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012562_229366297261053_410240452_a,69,123,142,142,0.0,0.002,0.0,0.0,0.0,0.997,0.0,0.0,-1,-1
10012562_268224073358635_879747363_a,22,103,147,147,0.0,0.0,0.0,0.0,0.91,0.002,0.0,0.087,-1,-1
10012562_559464067502084_448086739_a,41,98,132,132,0.0,0.001,0.0,0.0,0.002,0.974,0.022,0.0,-1,-1
10012562_604438286313712_1378281646_a,104,81,119,119,0.0,0.005,0.0,0.0,0.003,0.518,0.473,0.0,-1,1
10012562_637890566260450_1192598213_a,65,51,178,178,0.0,0.002,0.0,0.0,0.938,0.059,0.0,0.0,-1,-1
10012562_697403110299146_1768424248_a,114,73,197,191,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,-1,-1
10012566_546822355435735_625264909_a,40,92,101,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012567_1467523630146299_697054727_a,56,110,119,119,0.0,0.001,0.0,0.0,0.035,0.964,0.0,0.0,-1,-1
10012567_242072539312929_1546987360_a,42,61,86,86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012567_277943395698976_1958736197_a,86,98,124,124,0.0,0.146,0.0,0.0,0.056,0.798,0.001,0.0,-1,-1
10012567_693939960668296_278021632_a,26,29,137,137,0.0,0.006,0.0,0.002,0.001,0.961,0.003,0.027,-1,-1
10012567_773648285993540_1637730977_a,92,91,68,68,0.0,0.016,0.0,0.0,0.0,0.982,0.001,0.0,-1,-1
10012567_843097042374424_206689722_a,73,33,72,72,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10012568_728190220554804_1516615351_a,108,24,209,197,0.0,0.017,0.0,0.001,0.0,0.802,0.178,0.002,-1,-1
10012571_230881770445877_1745182941_a,77,56,170,170,0.0,0.024,0.0,0.0,0.964,0.012,0.0,0.0,-1,-1
10012571_312192998928368_1087547207_a,51,90,87,87,0.0,0.0,0.0,0.0,0.015,0.981,0.0,0.004,-1,-1
10012571_426572714145400_1262337118_a,193,100,152,112,0.161,0.01,0.032,0.009,0.003,0.611,0.046,0.127,-1,-1
10012571_656458674421139_1947770144_a,90,111,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012572_1440312202876292_1917551841_a,51,82,124,124,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,-1,-1
10012572_309154289233301_1584679633_a,38,120,129,129,0.0,0.937,0.001,0.0,0.0,0.0,0.0,0.061,-1,-1
10012572_567990289963109_727839242_a,118,101,101,101,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,-1,-1
10012572_611734535585577_822319364_a,62,139,63,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012572_664448463613966_156361646_a,46,140,114,114,0.0,0.008,0.0,0.0,0.009,0.98,0.004,0.0,-1,-1
10012572_705156029534469_169265122_a,39,70,136,136,0.0,0.0,0.0,0.0,0.012,0.987,0.0,0.001,-1,-1
10012572_735807933126593_599607249_a,33,66,166,166,0.0,0.015,0.0,0.0,0.098,0.886,0.0,0.0,-1,-1
10012573_1421654311421515_1976725115_a,13,140,75,75,0.0,0.002,0.0,0.0,0.978,0.02,0.0,0.0,-1,-1
10012573_231568337050125_1706051455_a,43,134,133,133,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10012576_1389793271245532_1237085487_a,91,72,104,104,0.0,0.185,0.0,0.0,0.003,0.8,0.012,0.0,-1,-1
10012576_1409977889271372_1573009743_a,68,67,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10012576_1439655806276705_2145013311_a,83,139,149,149,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
