image_name,face_top,face_left,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face
10175215_235110163347710_1736705589_a,114,3,162,162,0.017,0.0,0.0,0.001,0.0,0.001,0.0,0.981,-1,-1
10175215_247167245466390_876884491_a,95,188,53,53,0.0,0.038,0.0,0.0,0.017,0.945,0.0,0.0,-1,-1
10175215_291617584325223_2134232348_a,96,103,76,76,0.0,0.008,0.0,0.001,0.001,0.582,0.0,0.407,-1,1
10175215_469629489832679_1263570193_a,69,99,116,116,0.0,0.01,0.0,0.0,0.85,0.125,0.0,0.015,-1,-1
10175215_569964769768293_647153698_a,59,67,149,149,0.0,0.0,0.0,0.0,0.992,0.007,0.0,0.0,-1,-1
10175215_673637082682644_817032464_a,26,97,94,94,0.0,0.015,0.0,0.0,0.983,0.003,0.0,0.0,-1,-1
10175216_1410044802599662_314202536_a,0,36,190,184,0.0,0.034,0.0,0.0,0.186,0.778,0.001,0.001,-1,-1
10175216_482974371829186_667135651_a,55,69,185,185,0.0,0.0,0.0,0.002,0.0,0.87,0.006,0.122,-1,-1
10175216_539312126184480_354102787_a,83,74,199,199,0.004,0.0,0.0,0.012,0.0,0.0,0.0,0.984,-1,-1
10175216_540697852714942_1390043075_a,59,112,126,126,0.004,0.016,0.022,0.035,0.0,0.555,0.061,0.306,-1,-1
10175216_623900504371580_775535342_a,101,62,159,159,0.0,0.001,0.0,0.0,0.573,0.424,0.001,0.0,-1,-1
10175216_668761819849967_1060225034_a,138,22,135,135,0.0,0.027,0.0,0.0,0.019,0.934,0.019,0.0,-1,-1
10175217_1422828367970252_933839610_a,125,9,163,163,0.018,0.0,0.0,0.0,0.0,0.979,0.001,0.002,-1,-1
10175217_215791711965091_41465591_a,68,99,93,93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175217_489459004488300_189738087_a,125,93,116,116,0.0,0.0,0.0,0.0,0.562,0.437,0.0,0.0,-1,-1
10175217_658619464195137_1974187634_a,48,102,118,118,0.0,0.001,0.0,0.0,0.932,0.067,0.0,0.0,-1,-1
10175217_873910735967808_65880193_a,74,66,145,145,0.0,0.002,0.0,0.0,0.901,0.096,0.0,0.001,-1,-1
10175218_226084724255988_1301398782_a,77,96,113,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175218_260605154111534_996026476_a,104,55,164,164,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175218_268790913295207_1210725934_a,136,47,112,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175218_617626461652906_1113612387_a,89,143,155,155,0.0,0.114,0.0,0.0,0.471,0.414,0.001,0.0,-1,-1
10175218_834382313244661_596034815_a,72,99,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175219_1425234351067122_188660801_a,87,122,148,148,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10175220_1455178148052244_1228059344_a,73,79,151,151,0.0,0.283,0.002,0.0,0.0,0.056,0.658,0.0,-1,1
10175220_448720375274263_1440651626_a,49,28,222,222,0.007,0.025,0.001,0.0,0.018,0.944,0.002,0.002,-1,-1
10175220_620138568064655_945820893_a,88,61,114,114,0.0,0.342,0.0,0.0,0.155,0.501,0.001,0.0,-1,-1
10175220_665001736870672_974038801_a,51,66,107,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175221_1396436583968395_2036513809_a,32,107,182,182,0.0,0.002,0.0,0.0,0.002,0.995,0.002,0.0,-1,-1
10175221_635851806488004_521821124_a,47,164,116,116,0.03,0.002,0.005,0.003,0.959,0.0,0.0,0.0,-1,-1
10175221_736111303076013_1791929944_a,81,102,102,102,0.0,0.0,0.0,0.0,0.978,0.022,0.0,0.0,-1,-1
10175221_858827557466967_1633701717_a,28,94,151,151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,1
10175222_246638185521921_1167111063_a,49,60,128,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175222_441971812613317_283152652_a,67,16,182,182,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0.0,-1,-1
10175222_707255752630886_1811426088_a,50,84,178,178,0.0,0.017,0.0,0.0,0.89,0.092,0.0,0.001,-1,-1
10175222_761176257234898_2126318136_a,89,90,121,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175223_304026189767093_1031491430_a,56,116,114,114,0.0,0.0,0.0,0.0,0.983,0.005,0.0,0.012,-1,-1
10175223_378895638916502_1714701406_a,61,89,94,94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175224_1402491590026058_512124038_a,54,119,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175224_298857376933567_1630899113_a,50,62,178,178,0.0,0.002,0.001,0.008,0.019,0.092,0.002,0.875,1,-1
10175224_521705347955301_1695336346_a,103,96,108,108,0.0,0.078,0.0,0.0,0.0,0.908,0.005,0.008,-1,1
10175224_563865113710761_863128076_a,63,137,90,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175225_137353613101666_2121556549_a,98,69,152,152,0.0,0.001,0.0,0.0,0.001,0.996,0.001,0.002,-1,1
10175225_1463203260579192_619035228_a,51,20,188,188,0.286,0.007,0.202,0.0,0.026,0.473,0.002,0.004,1,-1
10175225_1475156686047021_170623380_a,22,116,108,108,0.0,0.002,0.0,0.0,0.697,0.3,0.0,0.001,-1,-1
10175225_228000110742077_941351280_a,132,87,157,157,0.0,0.003,0.0,0.0,0.904,0.093,0.0,0.0,-1,-1
10175225_478924098875070_1163155665_a,119,65,131,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175225_509999382442825_110814699_a,138,203,48,48,0.0,0.0,0.0,0.0,0.001,0.998,0.001,0.0,-1,-1
10175225_649760751763636_2057672998_a,87,0,133,134,0.0,0.005,0.0,0.0,0.0,0.484,0.511,0.0,-1,-1
10175226_1393475500931242_318238788_a,88,74,130,130,0.001,0.007,0.0,0.0,0.0,0.992,0.0,0.0,-1,-1
10175226_1462844590616065_822117172_a,82,91,115,115,0.001,0.014,0.0,0.0,0.275,0.709,0.001,0.0,-1,-1
10175226_548430195273157_1686004001_a,87,72,115,115,0.018,0.067,0.002,0.001,0.0,0.886,0.005,0.021,-1,-1
10175226_608392859245649_283954577_a,90,105,136,136,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10175226_724963840884364_21628337_a,109,200,105,116,0.0,0.0,0.0,0.0,0.98,0.008,0.011,0.0,-1,-1
10175226_845113165515338_1744609302_a,63,53,203,203,0.0,0.0,0.0,0.0,0.0,0.997,0.0,0.003,-1,-1
10175226_858330604182943_1126344128_a,81,85,123,123,0.0,0.003,0.0,0.0,0.004,0.993,0.0,0.0,-1,-1
10175227_1380541662227214_1281145234_a,60,140,135,135,0.0,0.002,0.0,0.0,0.06,0.938,0.0,0.0,-1,-1
10175227_1410773592519959_1662641029_a,16,87,195,195,0.0,0.071,0.0,0.0,0.003,0.885,0.04,0.0,-1,-1
10175227_1579025285654992_1578459242_a,90,106,56,56,0.0,0.0,0.0,0.0,0.987,0.012,0.0,0.0,-1,-1
10175227_268893313289357_1426572080_a,0,0,153,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175228_1423861541199403_204355304_a,111,119,114,114,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,-1,-1
10175228_282746045234190_1006454653_a,79,49,119,119,0.0,0.0,0.0,0.0,0.988,0.001,0.0,0.011,-1,-1
10175228_368565126618261_2126455029_a,107,121,136,136,0.0,0.011,0.0,0.0,0.774,0.216,0.0,0.0,-1,-1
10175228_617416055008073_1757800265_a,81,92,107,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175228_658625314192420_1021421187_a,94,81,127,127,0.0,0.0,0.0,0.0,0.992,0.0,0.0,0.008,-1,-1
10175228_700269216682520_830494657_a,84,97,119,119,0.0,0.001,0.0,0.0,0.507,0.492,0.0,0.0,-1,-1
10175228_713588678685063_1193343506_a,82,98,110,110,0.0,0.001,0.0,0.0,0.003,0.994,0.002,0.0,-1,-1
10175229_1469436399953068_380097355_a,67,103,117,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175229_224649867731566_750095787_a,54,86,125,125,0.0,0.102,0.0,0.0,0.028,0.868,0.0,0.002,-1,-1
10175229_607685039317159_1972937124_a,56,64,190,190,0.0,0.202,0.0,0.0,0.614,0.181,0.001,0.001,-1,-1
10175229_665048053562427_1087567693_a,50,32,173,173,0.0,0.0,0.0,0.0,0.006,0.97,0.007,0.016,-1,-1
10175229_770832009616888_1263160272_a,112,60,154,154,0.0,0.005,0.0,0.0,0.946,0.048,0.002,0.0,-1,-1
10175229_791426330868327_1233788109_a,90,42,206,206,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10175229_855097437850051_789300934_a,76,45,179,179,0.0,0.124,0.0,0.0,0.054,0.821,0.001,0.0,-1,-1
10175232_1396125177332285_1734424428_a,132,18,114,114,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.445,-1,-1
10175232_628201993937088_123928503_a,68,96,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175233_1418688921723951_1248107063_a,53,109,96,96,0.0,0.0,0.0,0.0,0.004,0.991,0.004,0.0,-1,-1
10175233_262900057225107_178794692_a,52,57,128,128,0.0,0.007,0.0,0.0,0.101,0.892,0.0,0.0,-1,-1
10175233_748688131816412_645129971_a,87,66,161,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175234_1406691862936487_1640040944_a,131,60,169,169,0.0,0.001,0.0,0.0,0.0,0.991,0.002,0.006,-1,-1
10175234_1424036974516862_1476428443_a,53,61,160,160,0.001,0.011,0.0,0.0,0.057,0.926,0.005,0.0,-1,-1
10175234_594578233971779_483868368_a,54,0,115,130,0.0,0.015,0.0,0.0,0.169,0.815,0.0,0.0,-1,-1
10175235_1385840141695552_2041531096_a,75,88,108,108,0.0,0.0,0.0,0.0,0.956,0.044,0.0,0.0,-1,-1
10175235_1438156093093414_1204736923_a,104,62,160,160,0.001,0.181,0.004,0.001,0.0,0.157,0.656,0.0,-1,-1
10175235_1471158936447238_1250266550_a,66,69,165,165,0.0,0.048,0.011,0.0,0.718,0.221,0.001,0.0,-1,-1
10175235_583756908387385_476456335_a,37,114,71,71,0.0,0.035,0.0,0.0,0.619,0.328,0.018,0.0,-1,-1
10175235_612513365489562_1592869488_a,0,56,231,225,0.001,0.143,0.001,0.0,0.004,0.536,0.0,0.314,-1,-1
10175235_687451901298356_2020071905_a,76,112,88,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175236_1404635089808918_81317827_a,46,46,132,132,0.0,0.002,0.0,0.0,0.862,0.135,0.0,0.0,-1,-1
10175236_240027926200527_1214529258_a,51,72,180,180,0.0,0.0,0.0,0.0,0.329,0.67,0.0,0.0,-1,-1
10175236_243133229208244_1537721231_a,65,103,88,88,0.0,0.017,0.0,0.0,0.001,0.981,0.001,0.0,-1,1
10175236_539267972848803_1313232149_a,54,26,175,175,0.0,0.477,0.0,0.001,0.008,0.461,0.001,0.053,-1,-1
10175236_639696549400565_1595650511_a,103,71,128,128,0.0,0.0,0.0,0.0,0.001,0.996,0.003,0.0,-1,1
10175237_274951589346829_2075563994_a,0,89,216,236,0.0,0.011,0.0,0.0,0.003,0.985,0.001,0.0,-1,-1
10175237_545391995577614_45674717_a,90,45,135,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175238_1405373609734995_1188604493_a,88,103,113,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175238_1438962039680190_103132889_a,148,85,121,121,0.115,0.0,0.0,0.0,0.0,0.883,0.0,0.002,-1,-1
10175238_257527851096079_2106141674_a,107,79,121,121,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175238_522288584557410_1640332308_a,102,43,191,191,0.0,0.009,0.0,0.0,0.933,0.057,0.0,0.001,-1,-1
10175238_756062321079432_1202249119_a,70,87,124,124,0.0,0.001,0.0,0.0,0.028,0.969,0.002,0.0,-1,-1
10175239_452674114865014_241539576_a,137,93,108,108,0.0,0.0,0.0,0.0,0.828,0.171,0.0,0.0,-1,-1
10175239_664408986940743_997765387_a,66,70,152,152,0.001,0.024,0.003,0.028,0.003,0.699,0.193,0.049,-1,-1
10175239_746783658700403_750596628_a,44,84,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175240_138391772998021_1774350556_a,87,116,86,86,0.001,0.001,0.0,0.0,0.001,0.772,0.224,0.001,-1,-1
10175240_232636313599304_516541916_a,117,145,105,105,0.001,0.258,0.001,0.004,0.0,0.023,0.0,0.712,-1,-1
10175240_615450241856840_1751343590_a,67,102,112,112,0.0,0.0,0.0,0.0,0.0,0.992,0.007,0.0,-1,1
10175241_1385602361720531_1035280002_a,65,46,144,144,0.0,0.334,0.0,0.0,0.002,0.661,0.003,0.0,-1,-1
10175241_1408781076058160_1032737994_a,61,1,141,141,0.0,0.0,0.0,0.0,0.0,0.961,0.038,0.001,-1,1
10175241_1438430756399746_1913682083_a,83,45,118,118,0.0,0.006,0.0,0.0,0.002,0.992,0.0,0.0,-1,-1
10175241_542473869204666_474785402_a,87,97,103,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175241_609478325796996_124480547_a,86,71,129,129,0.0,0.001,0.0,0.0,0.014,0.986,0.0,0.0,-1,-1
10175241_633320760081447_762776836_a,92,116,97,97,0.0,0.001,0.0,0.001,0.0,0.961,0.006,0.031,-1,-1
10175242_1401159500159847_1198942509_a,75,102,168,168,0.0,0.0,0.0,0.0,0.0,0.99,0.009,0.0,-1,-1
10175242_234276786761272_502470197_a,118,76,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175242_237369916460492_44350632_a,83,89,129,129,0.0,0.002,0.0,0.0,0.933,0.064,0.0,0.0,-1,-1
10175242_673088586084729_280174720_a,92,94,105,105,0.0,0.018,0.0,0.0,0.978,0.004,0.0,0.0,-1,-1
10175242_738286926205253_555925721_a,114,86,124,124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10175242_794079460602146_1801617425_a,104,113,175,175,0.0,0.133,0.0,0.0,0.821,0.047,0.0,0.0,-1,-1
10175243_221381648060018_1576467585_a,79,53,191,191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175243_455845691214321_1650339414_a,127,55,181,178,0.0,0.003,0.0,0.0,0.001,0.99,0.006,0.001,-1,-1
10175244_1424055704510306_1456325670_a,67,80,98,98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10175244_278157855685816_1808664353_a,151,60,105,105,0.005,0.002,0.0,0.0,0.852,0.138,0.001,0.002,-1,-1
10175244_509923929113626_605957387_a,31,65,140,140,0.0,0.001,0.0,0.0,0.878,0.12,0.0,0.0,-1,-1
10175244_514231465353879_165231018_a,81,89,127,127,0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.001,-1,-1
10175244_627330173987227_582017380_a,58,130,115,115,0.0,0.001,0.0,0.0,0.006,0.992,0.0,0.001,-1,1
10175244_655258834546944_51785187_a,95,49,199,199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175244_680754855313928_1614440209_a,86,107,132,132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175245_1406605729611464_1782294548_a,63,93,121,121,0.0,0.001,0.0,0.0,0.98,0.0,0.019,0.0,-1,-1
10175245_227421330799974_1520248666_a,59,92,120,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175245_232618943607650_565033672_a,79,77,127,127,0.001,0.005,0.0,0.0,0.003,0.985,0.005,0.001,-1,-1
10175245_265003413671257_5094274_a,121,31,147,147,0.0,0.006,0.0,0.0,0.0,0.864,0.129,0.0,-1,-1
10175245_680699761995459_1869817065_a,120,86,149,149,0.009,0.017,0.006,0.0,0.058,0.841,0.001,0.068,-1,-1
10175246_267177073464288_825330922_a,38,70,88,88,0.001,0.013,0.001,0.0,0.005,0.979,0.002,0.0,-1,1
10175246_291529044338579_989482705_a,6,100,202,202,0.0,0.147,0.0,0.0,0.01,0.731,0.001,0.11,1,-1
10175246_717237901630460_2107956420_a,77,23,205,205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175246_786283474715019_501924839_a,65,64,113,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175247_1411309079137242_968878171_a,84,51,167,167,0.0,0.002,0.0,0.0,0.183,0.807,0.007,0.0,-1,-1
10175247_374968792644192_779901434_a,75,98,135,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175247_614964868600968_1178063245_a,96,123,104,104,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175247_618920761521869_473815718_a,63,50,155,155,0.0,0.028,0.001,0.004,0.005,0.755,0.177,0.029,-1,-1
10175248_1460270234207318_566608096_a,90,83,145,145,0.0,0.0,0.0,0.0,0.008,0.99,0.001,0.0,-1,-1
10175248_481773485256264_1808620993_a,87,128,142,142,0.0,0.042,0.0,0.0,0.085,0.851,0.001,0.022,-1,-1
10175250_1439617939614766_1865128856_a,75,104,111,111,0.0,0.001,0.0,0.0,0.305,0.69,0.0,0.003,-1,-1
10175250_1475360486013926_244280191_a,115,67,107,107,0.0,0.0,0.0,0.0,0.054,0.945,0.001,0.0,-1,-1
10175250_226928190839949_880537282_a,103,72,185,185,0.0,0.002,0.0,0.0,0.984,0.012,0.0,0.001,-1,-1
10175250_234210810104060_480751731_a,97,105,147,147,0.0,0.0,0.0,0.0,0.003,0.997,0.0,0.0,-1,-1
10175250_311836532299673_66145052_a,124,106,103,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175250_445900578874945_32550855_a,103,120,108,108,0.0,0.0,0.0,0.004,0.982,0.0,0.001,0.013,1,-1
10175250_629848887070276_726198_a,11,29,276,283,0.0,0.003,0.0,0.0,0.126,0.869,0.002,0.0,-1,-1
10175252_1395968630682109_1770295485_a,87,159,88,88,0.0,0.46,0.0,0.0,0.403,0.136,0.0,0.0,-1,1
10175252_1411205165809674_836436688_a,114,95,127,127,0.0,0.001,0.0,0.0,0.0,0.969,0.03,0.0,-1,-1
10175252_1470923819791310_1865701633_a,105,87,168,168,0.001,0.274,0.0,0.0,0.005,0.718,0.002,0.0,-1,-1
10175252_1579672392257998_1701166427_a,103,46,161,161,0.0,0.001,0.0,0.0,0.098,0.893,0.007,0.0,-1,-1
10175252_266523186853987_1296517949_a,80,90,127,127,0.0,0.01,0.0,0.0,0.0,0.905,0.083,0.001,-1,-1
10175252_373886326086109_393802215_a,89,93,132,132,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,-1,-1
10175252_563395507092878_1741255894_a,98,102,128,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175252_639739396100858_1786093145_a,60,118,118,118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175253_229667477233601_1299674341_a,81,81,161,161,0.0,0.031,0.0,0.0,0.329,0.639,0.001,0.0,-1,-1
10175253_297392217083324_1934504923_a,92,87,146,146,0.001,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10175253_805634459466610_2059402672_a,89,70,119,119,0.0,0.016,0.0,0.0,0.001,0.967,0.016,0.0,-1,-1
10175254_552379174881665_1624815623_a,34,103,121,121,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10175254_644065022350306_1523009590_a,88,60,181,181,0.002,0.224,0.001,0.001,0.01,0.71,0.051,0.001,-1,-1
10175254_704562412918971_341903462_a,54,112,90,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175254_853724011312375_1834351668_a,52,10,158,158,0.0,0.048,0.0,0.0,0.697,0.255,0.0,0.0,-1,-1
10175255_235350513324717_24438588_a,50,91,214,253,0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10175255_243824305823409_1398651790_a,84,67,168,168,0.0,0.0,0.0,0.0,0.571,0.428,0.0,0.0,-1,-1
10175255_592467054184673_693550199_a,80,97,144,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175255_601595319928275_1999512310_a,78,96,74,74,0.0,0.0,0.0,0.0,0.0,0.994,0.005,0.0,-1,-1
10175255_853051344721390_1376556752_a,59,74,147,147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175256_1441431529434857_1641533095_a,97,95,149,149,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,-1,-1
10175256_1463102553923727_748372369_a,59,61,178,178,0.0,0.003,0.0,0.0,0.001,0.995,0.0,0.0,1,-1
10175256_1485700578309601_1030756132_a,71,165,140,140,0.0,0.0,0.0,0.0,0.0,0.931,0.001,0.069,-1,-1
10175256_224507237748615_1890517560_a,78,92,100,100,0.0,0.0,0.0,0.0,0.001,0.997,0.0,0.002,-1,-1
10175256_272167432944567_774756444_a,78,97,157,157,0.006,0.043,0.001,0.0,0.0,0.943,0.007,0.0,-1,-1
10175256_801744089853439_680314921_a,130,30,126,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175257_1411048579162566_420516273_a,89,95,138,138,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.001,-1,-1
10175257_1435932173314832_749792691_a,83,70,135,135,0.0,0.0,0.0,0.0,0.0,0.858,0.002,0.14,-1,-1
10175257_1442349336010275_1346332216_a,70,83,142,142,0.0,0.319,0.0,0.0,0.009,0.662,0.006,0.003,-1,-1
10175257_1467316156831936_1024896834_a,29,155,96,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175257_227269890815184_324159698_a,89,104,128,128,0.0,0.001,0.0,0.0,0.001,0.998,0.001,0.0,-1,-1
10175257_228315494032545_1171042527_a,90,97,180,180,0.0,0.005,0.0,0.001,0.0,0.361,0.633,0.0,-1,-1
10175257_640795795975708_1360654751_a,93,57,158,158,0.0,0.0,0.0,0.0,0.346,0.649,0.0,0.005,-1,-1
10175258_1399254057017484_1043573886_a,75,100,89,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175258_1414244668837951_1259492077_a,79,62,151,151,0.0,0.001,0.0,0.0,0.0,0.927,0.0,0.071,-1,-1
10175258_1438584983049093_34305449_a,67,91,115,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175258_1492440140978734_308097743_a,58,58,138,138,0.0,0.0,0.0,0.0,0.931,0.069,0.0,0.0,-1,-1
10175258_248074448711248_1814259576_a,90,24,171,171,0.0,0.001,0.0,0.0,0.001,0.6,0.397,0.0,-1,-1
10175258_366672466804487_1963609235_a,55,92,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175259_1490040631219365_336822029_a,66,59,169,169,0.0,0.005,0.0,0.0,0.061,0.901,0.032,0.001,-1,-1
10175259_278691388966635_1557457805_a,53,124,90,90,0.0,0.053,0.0,0.0,0.572,0.373,0.002,0.0,-1,-1
10175259_283135661845516_1947008295_a,88,118,149,149,0.0,0.0,0.0,0.0,0.004,0.955,0.009,0.032,-1,-1
10175259_291902880965744_1016088500_a,87,95,119,119,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10175259_485487224913167_1013635309_a,45,84,134,134,0.0,0.001,0.0,0.0,0.0,0.997,0.0,0.001,-1,-1
10175259_509346595838374_242384105_a,102,109,120,120,0.585,0.001,0.03,0.0,0.01,0.325,0.001,0.047,1,-1
10175259_581353825293302_1444200062_a,147,96,114,114,0.001,0.0,0.0,0.002,0.001,0.525,0.001,0.471,1,-1
10175259_693870137318921_1327337620_a,67,117,101,101,0.0,0.0,0.0,0.0,0.0,0.926,0.072,0.0,-1,-1
10175260_1439512669625701_120589499_a,23,33,182,182,0.0,0.001,0.0,0.0,0.0,0.998,0.0,0.0,-1,-1
10175260_232289006971984_788775375_a,75,72,162,162,0.0,0.016,0.0,0.0,0.0,0.956,0.02,0.008,-1,1
10175260_246016155581491_482417760_a,83,64,112,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175261_1481798365369309_2018278091_a,133,47,126,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10175261_641710515901049_1882654254_a,18,103,55,55,0.0,0.068,0.0,0.0,0.669,0.261,0.002,0.0,-1,1
10175261_706950116023775_1789518787_a,19,66,110,110,0.0,0.063,0.0,0.0,0.01,0.927,0.0,0.0,-1,1
10175262_1405710586368211_1419088304_a,105,91,120,120,0.0,0.0,0.0,0.0,0.002,0.986,0.012,0.0,-1,-1
10175262_1410322492566996_788793288_a,52,92,102,102,0.047,0.0,0.006,0.017,0.007,0.094,0.054,0.776,-1,-1
10175262_1411128759154094_377806115_a,143,132,105,105,0.001,0.002,0.0,0.0,0.0,0.975,0.022,0.0,-1,-1
10175262_1438544356390240_670648581_a,62,5,190,190,0.0,0.018,0.0,0.0,0.003,0.975,0.004,0.0,-1,-1
