image_name,face_top,face_left,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face
0ce4ee9abe1911e386f10002c955f0ae_6,90,58,176,176,0.039,0.005,0.01,0.0,0.117,0.823,0.007,0.0,-1,-1
0dabcf40c0e611e388890002c9ce57aa_6,27,114,78,78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
0deb3814d0ec11e29b6422000aa80460_6,0,77,174,172,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
0f635414f5a011e2b05d22000a1f9375_6,82,120,128,128,0.0,0.223,0.0,0.0,0.438,0.338,0.001,0.0,-1,-1
10004079_1395112570767342_362745646_a,87,167,130,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004079_1437144529857040_1053812165_a,77,93,108,108,0.0,0.002,0.0,0.0,0.818,0.18,0.0,0.0,-1,-1
10004079_1477546595790322_1481298656_a,115,39,176,176,0.0,0.075,0.0,0.0,0.083,0.838,0.002,0.0,-1,-1
10004079_215814915296430_2121357552_a,84,103,67,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004079_642830962436641_919235955_a,50,113,139,139,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10004079_644027062329932_1635781132_a,112,93,122,122,0.001,0.0,0.0,0.002,0.468,0.498,0.006,0.024,-1,-1
10004079_685361111510616_12864975_a,57,23,153,153,0.0,0.001,0.001,0.0,0.995,0.002,0.0,0.0,-1,-1
10004079_746853488679307_1965987773_a,43,81,172,172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004084_257394017798698_768303981_a,61,63,150,150,0.0,0.0,0.0,0.0,0.0,0.686,0.0,0.314,-1,1
10004084_294718917350790_1870880963_a,27,23,202,202,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,-1,-1
10004084_750997008251861_260118696_a,2,135,153,153,0.0,0.031,0.0,0.0,0.669,0.297,0.003,0.0,-1,-1
10004084_762894500402385_176876052_a,49,35,120,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1
10004085_1408953856037252_1857245578_a,96,63,106,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004092_212287995647683_861628286_a,52,100,120,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004094_1403144039957338_348231293_a,72,130,117,117,0.002,0.004,0.001,0.0,0.121,0.862,0.009,0.0,-1,-1
10004103_1468914103326302_277236405_a,56,82,131,131,0.0,0.024,0.0,0.0,0.0,0.96,0.015,0.0,-1,-1
10004103_1497429407147370_2017762591_a,145,102,153,153,0.0,0.001,0.0,0.0,0.085,0.913,0.0,0.001,-1,-1
10004103_258034334376084_470548393_a,55,100,205,219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004103_298952880258027_487477134_a,31,67,160,160,0.0,0.111,0.001,0.0,0.004,0.878,0.005,0.001,-1,-1
10004103_427170034085886_1306636975_a,90,90,171,171,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,-1,-1
10004103_763232037034132_200580467_a,50,23,176,176,0.0,0.0,0.0,0.002,0.019,0.787,0.175,0.016,-1,-1
10004103_784876908192082_171115415_a,55,76,103,103,0.0,0.001,0.0,0.0,0.71,0.288,0.0,0.0,-1,-1
10004103_848133601868400_1654549250_a,30,75,136,136,0.0,0.001,0.0,0.0,0.949,0.049,0.0,0.001,-1,-1
10004104_495450143910460_1680949227_a,65,94,103,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004111_1418684108391435_1732380963_a,32,111,128,128,0.0,0.003,0.0,0.0,0.995,0.002,0.0,0.0,-1,-1
10004111_1458666134369005_1719203379_a,57,95,101,101,0.0,0.046,0.0,0.0,0.15,0.804,0.0,0.0,-1,-1
10004111_232217286971335_467797713_a,87,95,149,149,0.0,0.0,0.0,0.0,0.0,0.623,0.376,0.0,-1,-1
10004111_737838749582793_1234145479_a,29,64,177,177,0.0,0.004,0.001,0.0,0.0,0.199,0.796,0.0,-1,-1
10004115_745401702171931_569320009_a,89,82,123,123,0.0,0.0,0.0,0.0,0.003,0.993,0.004,0.0,-1,-1
10004116_1413284602266797_2139880954_a,32,96,89,89,0.0,0.005,0.0,0.0,0.599,0.395,0.0,0.0,-1,-1
10004116_653030634733773_1623379572_a,50,130,97,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004126_210650979143991_1355733614_a,153,4,164,152,0.0,0.014,0.0,0.0,0.089,0.895,0.002,0.0,-1,-1
10004126_244002322450107_1223819319_a,70,102,128,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004126_478593978909050_751453659_a,88,67,144,144,0.002,0.048,0.004,0.0,0.284,0.658,0.005,0.0,-1,-1
10004126_522157571227760_140489748_a,53,71,166,166,0.0,0.0,0.0,0.0,0.987,0.013,0.0,0.0,-1,-1
10004126_602887086469379_1010430442_a,79,136,81,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004126_658054797594994_1955389043_a,69,38,117,117,0.0,0.018,0.0,0.0,0.422,0.557,0.002,0.001,-1,-1
10004136_1439971879579151_608104803_a,19,136,108,108,0.0,0.001,0.0,0.0,0.649,0.349,0.0,0.0,-1,-1
10004136_1462910710608441_1708200646_a,96,81,140,140,0.0,0.062,0.0,0.0,0.111,0.823,0.004,0.0,-1,1
10004136_300129033474855_1776296020_a,66,56,162,162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004136_425109350966793_2071971089_a,46,58,92,92,0.0,0.002,0.0,0.0,0.0,0.997,0.0,0.001,-1,-1
10004136_551198748328649_2136620419_a,64,78,133,133,0.0,0.001,0.001,0.0,0.737,0.164,0.098,0.0,-1,-1
10004136_619401681487941_661348233_a,110,80,130,130,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,-1,-1
10004136_687252314667114_792654868_a,104,129,144,144,0.0,0.001,0.0,0.0,0.989,0.01,0.0,0.0,-1,-1
10004136_695634387146348_762859213_a,51,126,95,95,0.0,0.011,0.0,0.0,0.664,0.325,0.0,0.0,-1,1
10004140_1399301210346894_1447121791_a,70,67,163,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004140_226664164193345_1886910283_a,119,0,183,186,0.0,0.0,0.0,0.0,0.0,0.982,0.0,0.018,-1,-1
10004140_235257283329492_799062475_a,68,141,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004140_236374336568691_1571360404_a,99,75,144,144,0.0,0.0,0.0,0.0,0.014,0.985,0.0,0.0,-1,-1
10004140_807301522633168_1839795807_a,78,92,91,91,0.0,0.041,0.0,0.0,0.16,0.799,0.0,0.0,-1,-1
10004147_680578952001854_698660429_a,56,66,157,157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004158_234343946756722_715489445_a,121,71,132,132,0.0,0.115,0.0,0.0,0.385,0.499,0.0,0.0,-1,-1
10004164_1411528779111628_1206103561_a,92,50,187,187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004164_225315654324311_839459755_a,94,87,118,118,0.0,0.001,0.0,0.0,0.0,0.99,0.008,0.0,-1,-1
10004164_280999162069559_716454322_a,56,64,210,210,0.001,0.013,0.002,0.0,0.837,0.142,0.0,0.005,-1,1
10004164_292177254273301_1379575882_a,18,69,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004164_299462143537442_1336092451_a,72,183,122,134,0.001,0.002,0.0,0.0,0.0,0.977,0.02,0.0,-1,-1
10004164_681799591879909_1358216422_a,22,33,268,268,0.001,0.019,0.0,0.001,0.048,0.75,0.001,0.18,-1,-1
10004164_685967284792690_126676406_a,83,61,136,136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004164_717878211596308_1496474860_a,64,190,78,78,0.0,0.0,0.0,0.0,0.002,0.991,0.002,0.005,-1,-1
10004164_736507433060761_161522404_a,154,80,127,127,0.0,0.0,0.0,0.0,0.948,0.01,0.042,0.0,-1,-1
10004180_215905078620288_713758459_a,20,78,124,124,0.0,0.102,0.0,0.0,0.523,0.374,0.0,0.0,-1,-1
10004186_1384941418413172_843712492_a,56,17,139,139,0.0,0.001,0.0,0.0,0.998,0.001,0.0,0.0,-1,-1
10004186_1463190103913052_688779187_a,71,59,100,100,0.0,0.018,0.0,0.0,0.687,0.294,0.0,0.0,-1,-1
10004186_458093960988596_1404480371_a,75,75,193,193,0.004,0.01,0.002,0.0,0.002,0.976,0.006,0.0,-1,-1
10004186_790283531001548_753376876_a,64,139,81,81,0.0,0.003,0.001,0.0,0.994,0.002,0.0,0.0,-1,-1
10004201_1458447587723965_542949337_a,89,97,94,94,0.0,0.002,0.0,0.0,0.379,0.619,0.0,0.0,-1,-1
10004201_1480925542122855_1564132509_a,73,38,131,131,0.0,0.004,0.0,0.0,0.591,0.405,0.0,0.0,-1,-1
10004201_247453612104949_1252382471_a,99,120,124,124,0.0,0.0,0.0,0.001,0.012,0.0,0.0,0.986,-1,-1
10004201_435908696543739_1948951285_a,51,105,95,95,0.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,-1,-1
10004201_569307643177245_281237491_a,104,73,100,100,0.068,0.002,0.012,0.001,0.065,0.841,0.011,0.002,-1,-1
10004207_1410018259266227_1702725376_a,53,35,162,162,0.0,0.021,0.0,0.0,0.009,0.95,0.02,0.001,-1,-1
10004207_1579248895633066_1571995026_a,34,51,244,244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
10004221_1463508953882264_1272140141_a,34,195,110,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004221_688378194534656_15120464_a,86,95,134,134,0.005,0.006,0.0,0.0,0.0,0.986,0.002,0.0,-1,-1
10004227_1423237317931179_1737758833_a,53,89,157,157,0.0,0.129,0.001,0.001,0.029,0.604,0.001,0.235,-1,-1
10004227_234272903440011_947017192_a,43,124,122,122,0.0,0.001,0.0,0.0,0.282,0.714,0.002,0.001,-1,-1
10004227_277431989084008_913291894_a,52,106,106,106,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10004227_658319624203624_1070569560_a,64,104,144,144,0.0,0.0,0.0,0.0,0.007,0.992,0.0,0.0,-1,-1
10004227_807462112616535_1499246635_a,5,50,147,147,0.0,0.002,0.0,0.0,0.002,0.974,0.017,0.005,-1,-1
10004240_1423094617944767_1556143126_a,26,110,96,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004245_1387614478185974_2129771701_a,56,46,183,183,0.0,0.016,0.0,0.0,0.0,0.966,0.002,0.016,-1,-1
10004245_1433807726866611_1146384318_a,24,59,134,134,0.0,0.106,0.0,0.0,0.124,0.768,0.001,0.0,-1,1
10004245_276836982483156_1029374326_a,166,153,125,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004245_763605030316840_1976146359_a,149,57,55,55,0.0,0.0,0.0,0.0,0.977,0.023,0.0,0.0,-1,-1
10004255_1395574064054459_284657173_a,129,0,77,83,0.0,0.003,0.0,0.0,0.036,0.922,0.039,0.0,-1,-1
10004255_1485189365043306_1625114994_a,68,72,97,97,0.0,0.718,0.001,0.0,0.0,0.23,0.001,0.05,-1,-1
10004255_225999914274795_1585802549_a,72,110,108,108,0.0,0.016,0.0,0.0,0.089,0.892,0.003,0.0,-1,-1
10004255_482034318567073_2075621307_a,108,116,141,141,0.003,0.003,0.0,0.0,0.0,0.992,0.002,0.0,-1,-1
10004255_615298135230627_1928291803_a,127,20,81,81,0.0,0.001,0.0,0.0,0.064,0.93,0.001,0.004,-1,-1
10004255_692250444169616_480768390_a,31,83,129,129,0.0,0.009,0.0,0.0,0.295,0.696,0.0,0.0,-1,1
10004260_616198891799060_1008914885_a,90,48,167,167,0.0,0.093,0.0,0.0,0.073,0.834,0.0,0.0,-1,-1
10004260_638517719536759_1178224401_a,55,86,108,108,0.0,0.002,0.0,0.0,0.842,0.157,0.0,0.0,-1,-1
10004267_1433179686928693_889722503_a,115,94,123,123,0.001,0.059,0.0,0.0,0.116,0.824,0.001,0.0,-1,-1
10004271_1490518214501409_1635698244_a,36,67,149,149,0.0,0.005,0.0,0.0,0.167,0.828,0.0,0.0,-1,-1
10004271_215005582043287_1645709942_a,73,77,148,148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004271_238251109701081_114235230_a,33,93,126,126,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10004271_297737417051138_1530804872_a,18,89,127,127,0.0,0.011,0.0,0.0,0.988,0.001,0.0,0.0,-1,-1
10004271_381253768681042_1103232805_a,88,62,175,175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004271_467404076723645_828572745_a,69,138,105,105,0.0,0.002,0.0,0.0,0.271,0.725,0.001,0.0,-1,-1
10004273_1421048728148902_424109018_a,59,45,192,192,0.0,0.011,0.0,0.0,0.003,0.984,0.001,0.0,-1,-1
10004273_299377380214214_879316337_a,40,83,155,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004275_253553998161778_814343627_a,96,56,163,163,0.0,0.001,0.0,0.0,0.0,0.992,0.007,0.0,-1,-1
10004275_448950428568559_544493208_a,53,51,139,139,0.0,0.007,0.0,0.0,0.091,0.9,0.002,0.0,-1,-1
10004275_621692204567557_271055811_a,52,76,141,141,0.0,0.008,0.0,0.0,0.001,0.956,0.035,0.0,-1,1
10004275_818718201490015_1239261657_a,136,8,79,79,0.004,0.211,0.003,0.0,0.003,0.769,0.01,0.0,-1,1
10004285_1403451319928026_1479641624_a,76,83,150,150,0.0,0.007,0.0,0.002,0.007,0.85,0.109,0.024,-1,-1
10004285_1422159361375541_518414415_a,79,85,127,127,0.021,0.032,0.0,0.0,0.0,0.944,0.003,0.0,-1,-1
10004285_238255289632112_951689539_a,71,135,131,131,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10004285_737241546296235_822039466_a,56,67,125,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004289_232102560311696_285703637_a,66,78,136,136,0.0,0.0,0.0,0.0,0.087,0.911,0.001,0.001,-1,-1
10004289_257160874466504_1012480817_a,70,84,169,169,0.0,0.003,0.0,0.0,0.28,0.712,0.004,0.0,-1,-1
10004289_272984892862307_1731068319_a,123,55,134,134,0.008,0.202,0.001,0.0,0.0,0.771,0.018,0.0,-1,1
10004289_467234706743417_1677473869_a,0,52,239,219,0.0,0.596,0.0,0.0,0.219,0.183,0.001,0.0,-1,1
10004289_565084703606369_1411402358_a,82,82,145,145,0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,-1,-1
10004289_739579022753798_194262246_a,126,100,112,112,0.0,0.0,0.0,0.0,0.134,0.7,0.165,0.0,1,-1
10004289_814376631924692_1398105681_a,47,48,95,95,0.0,0.006,0.0,0.0,0.003,0.971,0.021,0.0,-1,-1
10004298_226224600909995_130073562_a,77,0,138,165,0.027,0.369,0.003,0.0,0.014,0.558,0.029,0.0,-1,-1
10004298_280659782099569_897849244_a,78,109,123,123,0.0,0.002,0.0,0.0,0.998,0.0,0.0,0.0,-1,-1
10004298_517358221706927_1790315141_a,57,61,98,98,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10004298_660685677338139_967371245_a,145,140,121,121,0.0,0.001,0.0,0.0,0.037,0.818,0.145,0.0,-1,1
10004298_689063464492185_1009812831_a,100,71,129,129,0.0,0.013,0.0,0.0,0.975,0.011,0.001,0.0,-1,-1
10004300_692870360775808_882436253_a,9,63,187,187,0.0,0.01,0.0,0.0,0.536,0.453,0.001,0.0,-1,-1
10004302_483808941718980_1226272840_a,66,84,66,66,0.0,0.008,0.0,0.0,0.397,0.595,0.0,0.0,-1,-1
10004302_497783530327564_336944720_a,96,63,119,119,0.0,0.003,0.0,0.0,0.014,0.922,0.061,0.0,1,-1
10004302_834898306525509_1763174609_a,116,106,124,124,0.0,0.001,0.0,0.0,0.979,0.02,0.0,0.0,-1,-1
10004311_1415525395375467_1757218949_a,87,73,121,121,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,-1,-1
10004311_232611860268343_1386490016_a,95,20,108,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004311_256137591232800_823429360_a,78,68,140,140,0.0,0.003,0.0,0.0,0.409,0.584,0.004,0.0,-1,-1
10004311_444511299028698_544281590_a,71,102,119,119,0.0,0.003,0.0,0.0,0.232,0.765,0.0,0.0,-1,-1
10004315_630416460372840_139385718_a,83,156,133,133,0.0,0.0,0.0,0.0,0.801,0.0,0.198,0.0,-1,-1
10004315_779081992102046_452379497_a,128,100,119,119,0.0,0.003,0.0,0.0,0.696,0.3,0.0,0.0,-1,-1
10004323_223220641207387_1362875268_a,101,66,166,166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004323_492456937521700_1340826614_a,48,81,172,172,0.001,0.105,0.0,0.0,0.14,0.749,0.003,0.002,-1,-1
10004323_615164571904283_566230293_a,100,44,65,65,0.0,0.001,0.0,0.0,0.741,0.258,0.001,0.0,-1,-1
10004323_637044663032519_1140793374_a,74,92,145,145,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.137,-1,-1
10004323_673271876047822_129244992_a,49,109,102,102,0.0,0.003,0.0,0.0,0.929,0.066,0.0,0.001,-1,-1
10004327_1382165075365923_1239842385_a,75,91,151,151,0.0,0.001,0.0,0.0,0.0,0.99,0.009,0.0,-1,-1
10004327_1421248978128044_1632782742_a,17,142,163,167,0.0,0.001,0.0,0.0,0.0,0.965,0.032,0.002,-1,-1
10004327_1496930010528184_1816340146_a,89,22,172,172,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,-1,-1
10004327_281627511997535_589216876_a,63,122,82,82,0.0,0.023,0.0,0.0,0.0,0.972,0.005,0.0,-1,-1
10004327_282826725226638_2057748546_a,53,88,82,82,0.0,0.172,0.0,0.0,0.001,0.714,0.113,0.0,-1,-1
10004327_430791430390147_632501929_a,25,83,117,117,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10004327_436707843130529_686098004_a,92,118,151,151,0.0,0.006,0.0,0.0,0.877,0.112,0.0,0.005,-1,-1
10004327_441402582672833_700196118_a,74,105,81,81,0.0,0.001,0.0,0.0,0.071,0.921,0.0,0.008,-1,-1
10004327_456714067794513_436561743_a,58,112,91,91,0.001,0.163,0.001,0.0,0.003,0.809,0.023,0.0,-1,-1
10004327_470474909746225_1963465406_a,65,35,210,210,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004327_518021381641506_1889470817_a,54,22,212,212,0.0,0.011,0.0,0.0,0.0,0.986,0.003,0.0,-1,-1
10004327_835777959770284_1786470273_a,75,0,189,204,0.0,0.001,0.0,0.0,0.786,0.212,0.001,0.0,-1,-1
10004327_872070106155975_1285256637_a,42,83,103,103,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,-1,-1
10004335_1439122082998466_2051450035_a,100,125,102,102,0.003,0.002,0.006,0.0,0.226,0.761,0.002,0.0,-1,-1
10004335_1484816738397992_604516248_a,70,45,115,115,0.02,0.001,0.978,0.0,0.0,0.0,0.001,0.0,1,-1
10004335_478944128871950_347351349_a,50,102,149,149,0.0,0.001,0.0,0.0,0.108,0.89,0.001,0.0,-1,-1
10004335_485064618260979_134269044_a,80,145,134,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004335_740418779325889_2012729327_a,81,103,89,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004339_1414124022182207_1212060252_a,56,129,62,62,0.0,0.001,0.0,0.0,0.047,0.952,0.0,0.0,-1,-1
10004339_1424857277768250_2096494708_a,67,141,100,100,0.0,0.001,0.0,0.0,0.462,0.537,0.0,0.0,-1,-1
10004339_487406574722478_77959551_a,94,52,150,150,0.001,0.007,0.0,0.001,0.001,0.907,0.083,0.001,-1,-1
10004339_811723995524392_31037162_a,81,94,122,122,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1
10004346_477351965700359_810393995_a,80,106,117,117,0.0,0.0,0.0,0.0,0.006,0.989,0.002,0.003,-1,-1
10004350_1399498136993798_327602939_a,45,115,150,150,0.0,0.002,0.0,0.0,0.0,0.997,0.0,0.0,1,-1
10004350_1443971369175378_1117451768_a,61,63,115,115,0.071,0.129,0.005,0.001,0.001,0.657,0.137,0.001,-1,-1
10004350_1461047360796678_1916776930_a,102,65,144,144,0.0,0.003,0.0,0.0,0.995,0.001,0.0,0.001,-1,-1
10004350_233296763537424_682692_a,98,76,126,126,0.0,0.004,0.0,0.0,0.994,0.001,0.0,0.0,-1,-1
10004350_278987988934901_1464910350_a,104,51,166,166,0.001,0.0,0.0,0.179,0.46,0.002,0.146,0.21,1,-1
10004350_624792330930332_1262973294_a,96,107,112,112,0.0,0.0,0.0,0.0,0.463,0.535,0.001,0.0,-1,-1
10004350_652870588082122_867039044_a,44,123,104,104,0.0,0.004,0.0,0.0,0.099,0.896,0.0,0.0,-1,1
10004350_746672025353108_701792449_a,20,44,162,162,0.218,0.007,0.003,0.0,0.006,0.76,0.005,0.001,-1,-1
10004355_1419821478277419_1122328130_a,59,36,170,170,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10004355_226601334200818_1123028081_a,86,110,106,106,0.0,0.121,0.0,0.0,0.814,0.044,0.021,0.0,-1,-1
10004355_258177644354922_2102344771_a,55,123,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004355_278304745671185_1633939060_a,47,93,119,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10004355_387102338095102_466542031_a,69,90,116,116,0.003,0.021,0.002,0.0,0.023,0.938,0.012,0.001,-1,1
10004355_663028890399545_1824790464_a,69,104,118,118,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10004359_1465079340391055_1846708183_a,64,118,59,59,0.0,0.005,0.0,0.0,0.003,0.99,0.0,0.002,-1,-1
10004359_228520790680414_1443430868_a,30,80,127,127,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,-1,-1
10004359_774529239231804_1872485062_a,35,46,90,90,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10005122_1396134707331092_1800513517_a,59,84,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10005122_1438028383106801_355178876_a,85,108,124,124,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10005122_227641257430248_1139747434_a,53,117,141,141,0.001,0.0,0.0,0.0,0.0,0.992,0.007,0.0,-1,-1
10005122_233927886814948_1311463748_a,70,40,98,98,0.231,0.561,0.073,0.003,0.004,0.096,0.001,0.031,-1,-1
10005122_266521813521821_2035750084_a,96,0,176,189,0.0,0.01,0.0,0.0,0.08,0.91,0.0,0.0,-1,-1
10005122_303575999794141_433877545_a,104,115,164,164,0.001,0.0,0.0,0.001,0.002,0.871,0.118,0.006,-1,-1
10005122_308626535952651_1478497328_a,95,164,85,85,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10005122_617934451618017_1361142371_a,72,105,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10005122_782632211762006_1897726570_a,65,44,150,150,0.009,0.161,0.006,0.001,0.002,0.613,0.207,0.001,-1,-1
10005125_1410354932564110_298290175_a,102,71,150,150,0.001,0.035,0.0,0.0,0.005,0.954,0.004,0.001,-1,-1
10005125_1437735753140556_762093489_a,86,68,119,119,0.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,-1,-1
10005125_1443683699210016_176760779_a,1,47,223,223,0.0,0.0,0.0,0.0,0.979,0.02,0.0,0.001,-1,-1
10005125_268433416668148_434265046_a,107,94,130,130,0.0,0.001,0.0,0.0,0.001,0.931,0.068,0.0,-1,-1
10005125_285474261612360_640159881_a,33,56,164,164,0.0,0.0,0.0,0.0,0.148,0.665,0.0,0.186,-1,-1
10005143_1422637234660840_927083382_a,17,61,160,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
