image_name,face_top,face_left,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face
10011368_281782171986067_742117680_a,43,86,192,192,0.0,0.002,0.0,0.0,0.006,0.992,0.0,0.0,-1,-1
10011368_479844172145059_1225415803_a,122,172,108,108,0.0,0.002,0.0,0.0,0.406,0.591,0.0,0.0,-1,-1
10011368_537340193045032_1906056910_a,47,20,109,109,0.0,0.021,0.0,0.0,0.979,0.0,0.0,0.0,-1,-1
10011368_647757068595435_1429531688_a,0,66,219,214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011368_668299169874493_1322467517_a,36,111,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011369_1454299671471606_928545743_a,59,0,133,138,0.0,0.0,0.0,0.001,0.001,0.931,0.056,0.01,-1,-1
10011370_1411234252479113_1462221082_a,0,98,148,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011373_1421877164737865_2022793841_a,17,8,175,175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011373_1543153782577536_1416545151_a,85,29,194,194,0.0,0.004,0.0,0.0,0.938,0.057,0.0,0.0,-1,-1
10011373_224215331106257_649247541_a,29,94,150,150,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10011373_285673628258984_1743921243_a,91,111,93,93,0.043,0.108,0.001,0.0,0.0,0.848,0.0,0.0,-1,-1
10011373_362129763918719_214340317_a,144,54,162,161,0.54,0.001,0.001,0.0,0.0,0.452,0.005,0.001,-1,-1
10011373_756908687675428_194659330_a,76,94,133,133,0.0,0.003,0.0,0.0,0.629,0.368,0.0,0.0,-1,-1
10011374_226862920841758_1512205675_a,75,80,115,115,0.0,0.0,0.0,0.0,0.0,0.995,0.003,0.002,-1,1
10011374_541421162644547_61028926_a,35,46,191,191,0.0,0.679,0.0,0.0,0.0,0.319,0.002,0.0,-1,-1
10011374_637005109686159_788455098_a,56,102,146,146,0.0,0.0,0.0,0.0,0.863,0.132,0.0,0.005,1,-1
10011374_655088367897350_1188286037_a,0,61,117,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011374_793831873962173_215788846_a,76,133,76,76,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.001,-1,-1
10011375_1439243312985129_1662114591_a,198,28,86,86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011375_1482244091988706_1656420089_a,2,60,109,109,0.001,0.046,0.007,0.0,0.811,0.134,0.0,0.0,-1,-1
10011375_441904452620061_466778253_a,72,125,105,105,0.0,0.822,0.001,0.001,0.001,0.002,0.0,0.173,-1,1
10011375_488544297913561_1928748406_a,54,86,141,141,0.0,0.17,0.0,0.0,0.059,0.77,0.001,0.0,-1,-1
10011375_760623093955397_1373585094_a,106,30,176,176,0.0,0.008,0.0,0.0,0.001,0.965,0.001,0.024,-1,-1
10011375_771953732816295_63107828_a,63,119,74,74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011375_794043260606639_1037602893_a,91,117,96,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011377_1496774757212427_491747270_a,70,141,125,125,0.0,0.0,0.0,0.0,0.001,0.883,0.001,0.115,-1,1
10011377_214312358778842_2038123520_a,11,143,118,118,0.0,0.014,0.0,0.0,0.0,0.984,0.002,0.0,-1,-1
10011377_631219246959465_1961064841_a,63,62,134,134,0.0,0.001,0.0,0.0,0.003,0.921,0.074,0.002,-1,-1
10011377_673436556045806_356628699_a,39,104,131,131,0.0,0.001,0.0,0.0,0.001,0.99,0.008,0.0,-1,-1
10011377_717469621638471_491065395_a,0,49,133,129,0.0,0.0,0.0,0.0,0.002,0.997,0.001,0.0,-1,-1
10011377_752764104756839_1523108593_a,105,102,133,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011379_616871481740627_1385115491_a,14,46,159,159,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10011380_626433367424685_748280613_a,53,39,252,252,0.0,0.0,0.0,0.0,0.0,0.564,0.435,0.0,-1,-1
10011382_1374350892847685_1165759099_a,1,24,224,224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011382_1401177800157791_906282792_a,64,131,135,135,0.0,0.645,0.008,0.0,0.287,0.058,0.001,0.0,-1,-1
10011382_309850699162044_756287695_a,93,94,106,106,0.002,0.277,0.001,0.0,0.128,0.075,0.0,0.516,-1,1
10011382_438694906267496_1414636897_a,99,99,206,206,0.028,0.019,0.004,0.0,0.0,0.94,0.009,0.0,-1,-1
10011382_606228276138377_1362783019_a,65,91,116,116,0.0,0.003,0.0,0.0,0.743,0.253,0.0,0.0,-1,-1
10011382_618586438225120_1948049868_a,0,101,153,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011382_688304077875508_642445377_a,4,64,168,168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011382_731172160236209_219396867_a,28,82,135,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011384_1405238479748133_1296383012_a,25,88,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011384_1411355049128405_211615825_a,86,138,79,79,0.0,0.031,0.0,0.0,0.014,0.951,0.004,0.0,-1,-1
10011384_228202224046478_330569117_a,0,25,104,102,0.0,0.0,0.0,0.0,0.006,0.96,0.0,0.033,-1,1
10011384_287074951456565_1943433228_a,120,100,117,117,0.0,0.003,0.0,0.0,0.991,0.005,0.0,0.0,-1,-1
10011384_287537174739714_960121014_a,32,78,157,157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10011384_605190429568706_157230294_a,85,124,126,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011384_627988130611580_806520033_a,16,63,143,143,0.0,0.0,0.0,0.0,0.986,0.014,0.0,0.0,-1,-1
10011384_658722787527332_986808212_a,0,107,169,155,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10011384_663947993651821_1844425642_a,64,0,190,209,0.0,0.038,0.0,0.0,0.0,0.96,0.001,0.001,-1,-1
10011385_1440252922880916_685659563_a,4,25,248,248,0.0,0.087,0.0,0.0,0.386,0.522,0.002,0.004,-1,-1
10011385_1454160451487205_1393702943_a,75,76,135,135,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.001,-1,1
10011385_435005366634674_761407245_a,70,77,123,123,0.0,0.039,0.0,0.0,0.67,0.28,0.011,0.0,-1,-1
10011385_461531477313643_320527563_a,88,99,168,168,0.0,0.001,0.0,0.0,0.0,0.997,0.001,0.001,-1,-1
10011385_517183791725223_1563269651_a,156,110,72,72,0.001,0.004,0.001,0.0,0.0,0.987,0.0,0.006,-1,-1
10011385_596864873716433_1553185160_a,84,119,133,133,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,-1,-1
10011385_683225921744527_818147269_a,37,63,164,164,0.001,0.001,0.0,0.0,0.0,0.887,0.11,0.0,-1,-1
10011385_851200021563375_702576175_a,37,123,47,47,0.0,0.0,0.0,0.0,0.002,0.995,0.003,0.0,-1,-1
10011386_1493285000894477_1709527479_a,80,173,109,109,0.0,0.002,0.0,0.0,0.0,0.979,0.019,0.0,-1,-1
10011386_478256058968970_1392820609_a,0,0,266,304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011389_1478940332318268_473289563_a,92,90,142,142,0.0,0.002,0.0,0.0,0.0,0.993,0.004,0.0,-1,-1
10011389_1499242736963528_1957360985_a,66,98,81,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011389_232012726990574_1793722597_a,0,93,146,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011389_472710736190287_402439649_a,140,157,127,127,0.0,0.001,0.0,0.001,0.0,0.937,0.052,0.008,-1,-1
10011389_544662812317375_1129469233_a,83,93,129,129,0.0,0.0,0.0,0.0,0.001,0.998,0.001,0.0,-1,-1
10011389_612454582169962_640642181_a,47,156,69,69,0.0,0.001,0.0,0.0,0.065,0.933,0.001,0.0,-1,1
10011389_711966628856066_721022511_a,85,82,127,127,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10011390_476132432514661_954331128_a,47,61,103,103,0.0,0.0,0.0,0.0,0.0,0.988,0.012,0.0,-1,-1
10011390_521237197987456_461449398_a,35,49,220,220,0.0,0.001,0.0,0.0,0.844,0.154,0.0,0.002,-1,-1
10011390_873708462645722_59823827_a,14,92,116,116,0.0,0.034,0.001,0.0,0.943,0.021,0.0,0.0,1,-1
10011391_1411420192455322_1596163004_a,80,111,153,153,0.0,0.001,0.0,0.0,0.002,0.983,0.014,0.0,-1,-1
10011391_1413144692282766_1134661518_a,159,99,124,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011391_1421529728101761_71288005_a,78,92,88,88,0.0,0.0,0.0,0.0,0.0,0.99,0.009,0.0,-1,-1
10011391_1492342067654692_131750968_a,44,23,218,218,0.001,0.006,0.0,0.001,0.0,0.902,0.087,0.002,-1,-1
10011391_512706265506497_1005931075_a,69,72,161,161,0.0,0.001,0.0,0.0,0.457,0.542,0.0,0.0,-1,-1
10011391_755985754431798_494420715_a,54,83,164,164,0.002,0.395,0.01,0.0,0.281,0.307,0.003,0.003,-1,1
10011393_1575309039361081_1139402727_a,110,93,102,102,0.0,0.04,0.0,0.0,0.01,0.948,0.001,0.001,-1,-1
10011393_205770766299979_1370500478_a,0,17,288,282,0.0,0.002,0.0,0.0,0.322,0.674,0.0,0.001,-1,-1
10011393_372047199600699_1330391857_a,11,55,208,208,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10011393_441963639272009_80585408_a,1,126,140,140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011393_613663562061746_817874593_a,64,134,128,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011393_747478721937366_434016043_a,27,107,166,166,0.0,0.011,0.0,0.0,0.001,0.986,0.001,0.001,-1,-1
10011395_1434308473482874_929897421_a,91,97,128,128,0.0,0.0,0.0,0.0,0.001,0.993,0.001,0.005,-1,1
10011395_229261523949248_912905432_a,104,75,159,159,0.0,0.001,0.0,0.0,0.015,0.984,0.0,0.0,-1,-1
10011395_268875479957061_177469714_a,105,60,138,138,0.0,0.002,0.0,0.0,0.003,0.992,0.002,0.0,-1,-1
10011395_429136830556654_1073663309_a,8,34,155,155,0.0,0.001,0.0,0.0,0.563,0.435,0.0,0.0,-1,-1
10011395_781013901910043_1443028303_a,73,78,140,140,0.0,0.008,0.0,0.0,0.9,0.093,0.0,0.0,-1,-1
10011396_257091214473919_769479200_a,53,92,141,141,0.0,0.058,0.0,0.0,0.922,0.02,0.0,0.0,-1,-1
10011399_775046782519871_1979677445_a,63,111,133,133,0.0,0.001,0.0,0.0,0.975,0.024,0.0,0.0,-1,-1
10011400_1461822617384882_672000587_a,120,161,110,110,0.0,0.002,0.0,0.0,0.145,0.853,0.0,0.0,-1,-1
10011400_274398696055172_1624664811_a,58,126,131,131,0.0,0.027,0.0,0.0,0.001,0.97,0.002,0.0,-1,-1
10011400_374765495985681_1190257545_a,86,122,147,147,0.0,0.007,0.0,0.0,0.042,0.945,0.005,0.001,-1,1
10011400_470621006403988_102240592_a,0,132,165,157,0.0,0.047,0.0,0.0,0.935,0.018,0.0,0.0,-1,-1
10011400_502643849841823_1208186418_a,2,9,173,173,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,-1,-1
10011400_521998951238552_1325835923_a,42,79,172,172,0.0,0.001,0.0,0.0,0.809,0.19,0.0,0.0,-1,-1
10011400_653876794679471_213321790_a,85,52,111,111,0.0,0.117,0.001,0.004,0.118,0.659,0.007,0.095,-1,-1
10011400_657629277624391_155312446_a,64,64,107,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011400_760087810677810_2045886374_a,5,124,138,138,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1,-1
10011403_1438358566405137_1972456141_a,13,57,198,198,0.0,0.002,0.0,0.0,0.0,0.971,0.023,0.004,-1,1
10011403_231511957050714_1404275220_a,63,89,131,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011403_239386579582928_1334084679_a,87,135,82,82,0.0,0.0,0.0,0.0,0.603,0.394,0.0,0.002,-1,-1
10011403_272633692897404_713278606_a,81,94,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011403_440209959448346_1523567140_a,46,56,157,157,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,-1,-1
10011403_448943891918527_1192699893_a,0,54,251,215,0.0,0.032,0.0,0.0,0.257,0.708,0.002,0.0,-1,-1
10011403_542080272575221_929516873_a,70,116,96,96,0.0,0.0,0.0,0.0,0.703,0.278,0.017,0.0,-1,-1
10011403_623153637762600_441933793_a,13,170,135,139,0.043,0.618,0.119,0.001,0.086,0.121,0.002,0.01,-1,-1
10011403_629189227164499_2084446455_a,59,89,97,97,0.0,0.023,0.0,0.0,0.011,0.958,0.009,0.0,-1,-1
10011403_633710010041070_1921668699_a,80,124,102,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011403_777766725567700_109713848_a,91,54,220,214,0.0,0.002,0.0,0.0,0.836,0.162,0.0,0.0,-1,-1
10011404_1470272799868506_1242873077_a,76,113,106,106,0.001,0.153,0.0,0.0,0.024,0.816,0.006,0.0,-1,1
10011404_277556119071194_36702830_a,82,64,172,172,0.0,0.001,0.0,0.0,0.107,0.892,0.0,0.0,-1,-1
10011404_302354576582945_1407302932_a,13,65,124,124,0.022,0.054,0.002,0.0,0.002,0.919,0.001,0.001,-1,1
10011404_593754857359516_1756247804_a,37,82,126,126,0.0,0.0,0.0,0.0,0.865,0.135,0.0,0.0,-1,-1
10011404_693649217360500_827195267_a,99,108,143,143,0.0,0.0,0.0,0.0,0.0,0.991,0.0,0.008,-1,-1
10011405_1406520236287029_1116191307_a,66,86,143,143,0.0,0.018,0.0,0.002,0.022,0.915,0.037,0.004,-1,-1
10011405_245765092277759_616005720_a,52,65,192,192,0.003,0.365,0.001,0.0,0.01,0.615,0.004,0.001,1,-1
10011405_283316531828462_2011355731_a,59,133,78,78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011405_519784261464580_1829536261_a,43,90,104,104,0.0,0.0,0.0,0.0,0.003,0.991,0.006,0.0,-1,-1
10011405_687448051315159_812730935_a,79,134,127,127,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10011405_694377670606203_994063828_a,116,87,130,130,0.0,0.001,0.0,0.0,0.0,0.993,0.005,0.0,-1,-1
10011405_711070942278715_1424658692_a,108,91,63,63,0.0,0.0,0.0,0.0,0.0,0.926,0.074,0.0,-1,-1
10011405_751824678170929_314835206_a,221,201,54,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011407_1471335776416931_713560276_a,22,118,140,140,0.0,0.0,0.0,0.0,0.0,0.991,0.002,0.006,-1,-1
10011407_387794398030306_479128513_a,134,99,117,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011407_537499646368179_646275668_a,29,86,198,198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011407_539151559526953_1834845058_a,99,115,119,119,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0.0,-1,-1
10011407_635584176520790_2041518950_a,73,82,161,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10011407_806645212698359_974496895_a,0,45,176,171,0.0,0.087,0.001,0.0,0.509,0.4,0.003,0.0,-1,-1
